accession_id	fold	genetic_group	nearclone_block
10001	0	western_europe	1091
10017	0	central_europe	1104
1062	0	south_sweden	47
1254	0	north_sweden	53
139	0	western_europe	6
1872	0	germany	77
1890	0	asia	78
410	0	central_europe	12
4826	0	western_europe	102
4958	0	western_europe	108
5210	0	western_europe	113
5748	0	germany	131
5784	0	admixed	137
5800	0	germany	139
5865	0	south_sweden	149
5907	0	central_europe	154
5993	0	central_europe	158
6013	0	north_sweden	164
6092	0	south_sweden	199
6109	0	south_sweden	214
6112	0	south_sweden	216
6114	0	south_sweden	218
6122	0	south_sweden	222
6126	0	south_sweden	226
6184	0	north_sweden	253
6188	0	south_sweden	254
6237	0	north_sweden	275
6240	0	north_sweden	277
630	0	western_europe	22
6390	0	central_europe	289
6413	0	south_sweden	291
6424	0	central_europe	292
6680	0	western_europe	295
6979	0	central_europe	353
6987	0	admixed	358
6989	0	western_europe	359
7000	0	germany	363
7008	0	germany	366
7061	0	admixed	376
7062	0	germany	377
7071	0	western_europe	382
7077	0	italy_balkan_caucasus	384
7096	0	admixed	388
7106	0	central_europe	391
7117	0	germany	395
7125	0	germany	398
7127	0	admixed	400
7147	0	admixed	405
7186	0	central_europe	417
7208	0	germany	423
7248	0	germany	432
7255	0	germany	434
7268	0	admixed	436
7282	0	germany	440
7305	0	admixed	445
7314	0	admixed	448
7332	0	western_europe	456
7333	0	central_europe	457
7346	0	south_sweden	462
7372	0	central_europe	471
7382	0	admixed	475
7383	0	western_europe	476
7427	0	central_europe	490
7460	0	central_europe	492
766	0	asia	30
801	0	germany	33
8233	0	germany	524
8240	0	south_sweden	531
8243	0	western_europe	534
8256	0	admixed	539
8307	0	south_sweden	549
8326	0	south_sweden	552
8357	0	spain	559
8422	0	south_sweden	568
870	0	germany	38
9057	0	south_sweden	576
9084	0	italy_balkan_caucasus	585
9095	0	italy_balkan_caucasus	589
9105	0	italy_balkan_caucasus	595
9130	0	asia	604
9133	0	asia	606
9336	0	admixed	614
9380	0	south_sweden	623
9382	0	admixed	625
9383	0	admixed	626
9391	0	south_sweden	630
9392	0	south_sweden	631
9404	0	south_sweden	636
9405	0	south_sweden	637
9421	0	south_sweden	644
9451	0	south_sweden	651
9506	0	admixed	661
9508	0	admixed	663
9510	0	spain	665
9511	0	spain	666
9522	0	spain	676
9523	0	admixed	677
9524	0	spain	678
9527	0	admixed	681
9530	0	admixed	684
9533	0	relict	687
9535	0	spain	689
9541	0	spain	694
9545	0	relict	698
9547	0	spain	700
9554	0	relict	707
9562	0	spain	715
9578	0	western_europe	726
9584	0	spain	731
9585	0	western_europe	732
9590	0	western_europe	737
9607	0	asia	751
9611	0	asia	755
9613	0	italy_balkan_caucasus	757
9620	0	asia	762
9629	0	asia	770
9633	0	asia	774
9651	0	italy_balkan_caucasus	791
9658	0	italy_balkan_caucasus	796
9669	0	central_europe	806
9693	0	central_europe	827
9699	0	italy_balkan_caucasus	833
9704	0	italy_balkan_caucasus	837
9705	0	italy_balkan_caucasus	838
9706	0	italy_balkan_caucasus	839
9707	0	italy_balkan_caucasus	840
9719	0	italy_balkan_caucasus	851
9720	0	italy_balkan_caucasus	852
9729	0	central_europe	860
9731	0	central_europe	862
9732	0	central_europe	863
9737	0	asia	867
9739	0	central_europe	869
9744	0	admixed	872
9749	0	italy_balkan_caucasus	876
9756	0	central_europe	879
9758	0	asia	881
9778	0	central_europe	896
9791	0	central_europe	909
9792	0	central_europe	910
9793	0	central_europe	911
9798	0	central_europe	916
9801	0	central_europe	919
9803	0	central_europe	921
9816	0	central_europe	934
9823	0	western_europe	940
9833	0	spain	949
9837	0	relict	953
9843	0	spain	958
9848	0	spain	963
9856	0	spain	971
9880	0	spain	992
9881	0	admixed	993
9894	0	admixed	1003
9900	0	spain	1008
9901	0	spain	1009
9903	0	spain	1011
9909	0	western_europe	1016
9911	0	western_europe	1018
9914	0	central_europe	1020
9915	0	central_europe	1021
9945	0	admixed	1043
9951	0	asia	1049
9957	0	asia	1054
9962	0	italy_balkan_caucasus	1058
9966	0	italy_balkan_caucasus	1062
9974	0	central_europe	1069
9978	0	central_europe	1072
9979	0	central_europe	1073
9996	0	central_europe	1087
1061	1	south_sweden	46
1158	1	south_sweden	51
1954	1	germany	80
2016	1	admixed	81
2278	1	germany	95
2317	1	admixed	98
265	1	admixed	8
5165	1	admixed	112
5253	1	western_europe	116
5276	1	western_europe	117
5486	1	germany	122
5644	1	western_europe	124
5720	1	admixed	128
5741	1	western_europe	130
5768	1	admixed	133
5772	1	admixed	134
5811	1	admixed	140
5984	1	central_europe	157
6017	1	north_sweden	166
6035	1	south_sweden	176
6104	1	south_sweden	209
6105	1	south_sweden	210
6106	1	south_sweden	211
6111	1	south_sweden	215
6115	1	south_sweden	219
6136	1	south_sweden	232
6140	1	south_sweden	235
6177	1	north_sweden	251
6192	1	south_sweden	257
6193	1	south_sweden	258
6209	1	north_sweden	265
6221	1	north_sweden	272
6909	1	germany	313
6981	1	admixed	354
6984	1	central_europe	356
6990	1	admixed	360
7002	1	germany	364
7025	1	central_europe	369
7026	1	western_europe	370
7031	1	germany	372
7102	1	germany	389
7109	1	western_europe	393
7138	1	admixed	403
7143	1	germany	404
7160	1	germany	407
7163	1	admixed	410
7177	1	central_europe	414
7199	1	germany	419
7223	1	central_europe	428
7306	1	western_europe	446
7316	1	admixed	449
7320	1	western_europe	451
7343	1	south_sweden	460
7344	1	admixed	461
7353	1	admixed	466
7378	1	admixed	474
7396	1	central_europe	480
7424	1	central_europe	489
7516	1	germany	499
765	1	asia	29
7717	1	germany	509
7917	1	germany	512
7947	1	germany	513
8234	1	south_sweden	525
8238	1	germany	529
8247	1	south_sweden	537
8249	1	south_sweden	538
8259	1	south_sweden	541
8306	1	south_sweden	548
8424	1	asia	569
88	1	western_europe	4
9075	1	italy_balkan_caucasus	581
9085	1	italy_balkan_caucasus	586
9102	1	italy_balkan_caucasus	592
9104	1	italy_balkan_caucasus	594
9128	1	asia	603
9131	1	asia	605
915	1	germany	39
932	1	western_europe	40
9323	1	north_sweden	612
9369	1	south_sweden	620
9395	1	south_sweden	633
9399	1	south_sweden	634
9450	1	south_sweden	650
9455	1	south_sweden	655
9470	1	south_sweden	656
9509	1	spain	664
9513	1	admixed	668
9517	1	western_europe	671
9520	1	spain	674
9526	1	spain	680
9528	1	spain	682
9549	1	relict	702
9555	1	relict	708
9556	1	spain	709
9558	1	admixed	711
9559	1	admixed	712
9568	1	spain	719
9569	1	western_europe	720
9587	1	spain	734
9600	1	relict	747
9608	1	asia	752
9609	1	asia	753
9617	1	asia	760
9619	1	asia	761
9627	1	asia	768
9630	1	asia	771
9637	1	asia	778
9644	1	central_europe	785
9649	1	italy_balkan_caucasus	790
9653	1	italy_balkan_caucasus	792
9657	1	italy_balkan_caucasus	795
9659	1	italy_balkan_caucasus	797
9663	1	admixed	800
9668	1	central_europe	805
9672	1	central_europe	809
9676	1	central_europe	811
9677	1	central_europe	812
9678	1	central_europe	813
9681	1	central_europe	816
9686	1	central_europe	821
9692	1	central_europe	826
9694	1	central_europe	828
9695	1	central_europe	829
9698	1	italy_balkan_caucasus	832
9700	1	italy_balkan_caucasus	834
9708	1	italy_balkan_caucasus	841
9709	1	italy_balkan_caucasus	842
9721	1	italy_balkan_caucasus	853
9723	1	italy_balkan_caucasus	855
9726	1	italy_balkan_caucasus	857
9727	1	central_europe	858
9730	1	central_europe	861
9735	1	central_europe	865
9741	1	central_europe	870
9759	1	italy_balkan_caucasus	882
9770	1	central_europe	889
9775	1	central_europe	893
9790	1	central_europe	908
9799	1	central_europe	917
9800	1	central_europe	918
9804	1	central_europe	922
9807	1	central_europe	925
9817	1	spain	935
9821	1	spain	938
9827	1	western_europe	944
9828	1	western_europe	945
9835	1	admixed	951
9841	1	spain	957
9845	1	spain	960
9854	1	western_europe	969
9861	1	spain	976
9864	1	spain	978
9866	1	spain	979
9876	1	spain	988
9882	1	spain	994
9888	1	spain	999
9892	1	admixed	1002
9902	1	spain	1010
9924	1	admixed	1026
9930	1	central_europe	1032
9935	1	western_europe	1035
9938	1	western_europe	1037
9944	1	relict	1042
9949	1	western_europe	1047
9956	1	asia	1053
9976	1	central_europe	1071
9987	1	italy_balkan_caucasus	1081
9997	1	central_europe	1088
9999	1	central_europe	1090
10005	2	central_europe	1094
10010	2	asia	1098
10015	2	asia	1103
10020	2	central_europe	1106
10023	2	admixed	1108
1063	2	south_sweden	48
1257	2	north_sweden	54
159	2	western_europe	7
2171	2	germany	88
350	2	western_europe	9
351	2	western_europe	10
424	2	central_europe	13
428	2	central_europe	14
430	2	central_europe	15
5151	2	admixed	111
5830	2	south_sweden	142
5832	2	south_sweden	144
5837	2	central_europe	146
5950	2	central_europe	156
6009	2	north_sweden	160
6024	2	south_sweden	172
6036	2	south_sweden	177
6094	2	south_sweden	200
6100	2	south_sweden	206
6108	2	western_europe	213
6128	2	south_sweden	227
6134	2	south_sweden	231
6138	2	south_sweden	234
6149	2	south_sweden	240
6150	2	south_sweden	241
6151	2	south_sweden	242
6173	2	north_sweden	249
6180	2	germany	252
6189	2	south_sweden	255
6194	2	south_sweden	259
6296	2	central_europe	288
6396	2	central_europe	290
6967	2	western_europe	344
6973	2	germany	349
6982	2	germany	355
6992	2	admixed	361
7003	2	admixed	365
7067	2	central_europe	380
7072	2	admixed	383
7094	2	germany	387
7107	2	western_europe	392
7126	2	admixed	399
7130	2	western_europe	401
7133	2	germany	402
7161	2	germany	408
7202	2	germany	420
7203	2	central_europe	421
7217	2	western_europe	426
7231	2	germany	429
7258	2	germany	435
7322	2	germany	452
7337	2	germany	458
7347	2	central_europe	463
