accession_id	fold	genetic_group	nearclone_block
10001	0	western_europe	1091
10005	0	central_europe	1094
10022	0	admixed	1107
10023	0	admixed	1108
1062	0	south_sweden	47
1257	0	north_sweden	54
159	0	western_europe	7
1890	0	asia	78
2278	0	germany	95
403	0	central_europe	11
5253	0	western_europe	116
5276	0	western_europe	117
5486	0	germany	122
5577	0	western_europe	123
5726	0	western_europe	129
5800	0	germany	139
5811	0	admixed	140
5893	0	central_europe	153
6009	0	north_sweden	160
6011	0	north_sweden	162
6021	0	south_sweden	169
6024	0	south_sweden	172
6035	0	south_sweden	176
6040	0	south_sweden	180
6073	0	south_sweden	189
6090	0	south_sweden	197
6098	0	south_sweden	204
6126	0	south_sweden	226
6128	0	south_sweden	227
6177	0	north_sweden	251
6180	0	germany	252
6188	0	south_sweden	254
6189	0	south_sweden	255
6195	0	south_sweden	260
6198	0	south_sweden	261
6209	0	north_sweden	265
6242	0	south_sweden	279
6243	0	central_europe	280
6296	0	central_europe	288
6424	0	central_europe	292
6445	0	central_europe	294
6989	0	western_europe	359
7002	0	germany	364
7014	0	germany	368
7068	0	italy_balkan_caucasus	381
7071	0	western_europe	382
7072	0	admixed	383
7103	0	central_europe	390
7125	0	germany	398
7143	0	germany	404
7160	0	germany	407
7192	0	germany	418
7213	0	admixed	425
7255	0	germany	434
7276	0	germany	438
7288	0	admixed	442
7306	0	western_europe	446
7316	0	admixed	449
7319	0	admixed	450
7387	0	western_europe	478
7394	0	admixed	479
7413	0	central_europe	483
7415	0	germany	484
7424	0	central_europe	489
7427	0	central_europe	490
7947	0	germany	513
8235	0	central_europe	526
8238	0	germany	529
8241	0	south_sweden	532
8256	0	admixed	539
8284	0	central_europe	544
8343	0	admixed	556
8354	0	asia	558
8426	0	south_sweden	570
9057	0	south_sweden	576
9070	0	italy_balkan_caucasus	580
9078	0	italy_balkan_caucasus	582
9111	0	italy_balkan_caucasus	597
9113	0	italy_balkan_caucasus	598
9125	0	asia	602
9130	0	asia	604
932	0	western_europe	40
9369	0	south_sweden	620
9380	0	south_sweden	623
9382	0	admixed	625
9383	0	admixed	626
9392	0	south_sweden	631
9402	0	south_sweden	635
9404	0	south_sweden	636
9408	0	south_sweden	639
9507	0	spain	662
9508	0	admixed	663
9511	0	spain	666
9521	0	spain	675
9526	0	spain	680
9537	0	spain	691
9541	0	spain	694
9549	0	relict	702
9560	0	spain	713
9562	0	spain	715
9568	0	spain	719
9571	0	western_europe	721
9576	0	admixed	724
9579	0	admixed	727
9587	0	spain	734
9591	0	admixed	738
9592	0	admixed	739
9611	0	asia	755
9619	0	asia	761
9622	0	admixed	764
9628	0	asia	769
9637	0	asia	778
9638	0	asia	779
9643	0	asia	784
9644	0	central_europe	785
9647	0	italy_balkan_caucasus	788
9651	0	italy_balkan_caucasus	791
9656	0	italy_balkan_caucasus	794
9660	0	italy_balkan_caucasus	798
9667	0	central_europe	804
9668	0	central_europe	805
9671	0	central_europe	808
9679	0	central_europe	814
9681	0	central_europe	816
9683	0	central_europe	818
9684	0	central_europe	819
9695	0	central_europe	829
9704	0	italy_balkan_caucasus	837
9707	0	italy_balkan_caucasus	840
9710	0	italy_balkan_caucasus	843
9711	0	italy_balkan_caucasus	844
9714	0	italy_balkan_caucasus	847
9718	0	italy_balkan_caucasus	850
9728	0	central_europe	859
9730	0	central_europe	861
9738	0	admixed	868
9771	0	central_europe	890
9776	0	central_europe	894
9786	0	central_europe	904
9795	0	central_europe	913
9798	0	central_europe	916
9823	0	western_europe	940
9826	0	western_europe	943
9834	0	spain	950
9848	0	spain	963
9849	0	admixed	964
9866	0	spain	979
9869	0	relict	982
9870	0	spain	983
9874	0	spain	986
9880	0	spain	992
9887	0	relict	998
9890	0	admixed	1000
9898	0	spain	1006
9899	0	spain	1007
9906	0	admixed	1014
9910	0	western_europe	1017
9911	0	western_europe	1018
9912	0	western_europe	1019
9914	0	central_europe	1020
9928	0	western_europe	1030
9930	0	central_europe	1032
9939	0	relict	1038
9951	0	asia	1049
9955	0	asia	1052
9957	0	asia	1054
9963	0	italy_balkan_caucasus	1059
9969	0	italy_balkan_caucasus	1064
9975	0	central_europe	1070
9979	0	central_europe	1073
10011	1	asia	1099
10017	1	central_europe	1104
1158	1	south_sweden	51
1317	1	admixed	56
1552	1	north_sweden	57
1829	1	germany	71
351	1	western_europe	10
410	1	central_europe	12
428	1	central_europe	14
4826	1	western_europe	102
5165	1	admixed	112
5644	1	western_europe	124
5720	1	admixed	128
5748	1	germany	131
5757	1	admixed	132
5890	1	central_europe	152
5907	1	central_europe	154
5921	1	central_europe	155
5993	1	central_europe	158
6008	1	central_europe	159
6016	1	north_sweden	165
6034	1	south_sweden	175
6036	1	south_sweden	177
6038	1	south_sweden	178
6076	1	south_sweden	191
6114	1	south_sweden	218
6115	1	south_sweden	219
6122	1	south_sweden	222
6124	1	south_sweden	224
6136	1	south_sweden	232
6137	1	south_sweden	233
6138	1	south_sweden	234
6184	1	north_sweden	253
6238	1	north_sweden	276
6396	1	central_europe	290
