accession_id	fold	genetic_group	nearclone_block
10005	0	central_europe	1094
1062	0	south_sweden	47
139	0	western_europe	6
430	0	central_europe	15
5165	0	admixed	112
5865	0	south_sweden	149
6011	0	north_sweden	162
6012	0	north_sweden	163
6034	0	south_sweden	175
6035	0	south_sweden	176
6039	0	admixed	179
6041	0	south_sweden	181
6092	0	south_sweden	199
6098	0	south_sweden	204
6109	0	south_sweden	214
6126	0	south_sweden	226
6133	0	south_sweden	230
6142	0	south_sweden	237
6148	0	south_sweden	239
6163	0	north_sweden	245
6177	0	north_sweden	251
6184	0	north_sweden	253
6188	0	south_sweden	254
6189	0	south_sweden	255
6195	0	south_sweden	260
6235	0	north_sweden	274
6242	0	south_sweden	279
6903	0	central_europe	309
6945	0	germany	334
6961	0	spain	341
6974	0	south_sweden	350
6982	0	germany	355
6989	0	western_europe	359
7062	0	germany	377
7244	0	germany	431
7327	0	spain	454
8242	0	south_sweden	533
8249	0	south_sweden	538
8306	0	south_sweden	548
9339	0	south_sweden	615
9453	0	south_sweden	653
9481	0	south_sweden	659
9519	0	spain	673
9534	0	spain	688
9535	0	spain	689
9553	0	spain	706
9578	0	western_europe	726
9589	0	spain	736
9593	0	spain	740
9597	0	spain	744
9756	0	central_europe	879
9778	0	central_europe	896
9822	0	spain	939
9834	0	spain	950
9835	0	admixed	951
9838	0	admixed	954
9839	0	admixed	955
9852	0	spain	967
9858	0	admixed	973
9860	0	spain	975
9880	0	spain	992
9883	0	spain	995
9886	0	spain	997
9897	0	admixed	1005
9898	0	spain	1006
9902	0	spain	1010
10017	1	central_europe	1104
1002	1	south_sweden	44
1061	1	south_sweden	46
5867	1	south_sweden	150
6013	1	north_sweden	164
6020	1	south_sweden	168
6024	1	south_sweden	172
6036	1	south_sweden	177
6069	1	north_sweden	186
6094	1	south_sweden	200
6106	1	south_sweden	211
6125	1	south_sweden	225
6140	1	south_sweden	235
6191	1	south_sweden	256
6192	1	south_sweden	257
6201	1	south_sweden	262
6203	1	south_sweden	264
6268	1	germany	285
6284	1	south_sweden	287
6924	1	western_europe	323
6970	1	spain	347
7119	1	germany	396
7133	1	germany	402
7158	1	central_europe	406
7169	1	admixed	413
7305	1	admixed	445
8227	1	north_sweden	521
8240	1	south_sweden	531
8241	1	south_sweden	532
8335	1	south_sweden	554
8351	1	north_sweden	557
8386	1	central_europe	564
9363	1	north_sweden	619
9380	1	south_sweden	623
9399	1	south_sweden	634
9421	1	south_sweden	644
9470	1	south_sweden	656
9476	1	germany	658
9506	1	admixed	661
9526	1	spain	680
9528	1	spain	682
9531	1	spain	685
9539	1	spain	692
9557	1	spain	710
9558	1	admixed	711
9568	1	spain	719
9573	1	spain	722
9577	1	spain	725
9585	1	western_europe	732
9586	1	spain	733
9587	1	spain	734
9591	1	admixed	738
9594	1	spain	741
9804	1	central_europe	922
9811	1	central_europe	929
9826	1	western_europe	943
9843	1	spain	958
9845	1	spain	960
9848	1	spain	963
9849	1	admixed	964
9855	1	spain	970
9866	1	spain	979
9890	1	admixed	1000
991	1	south_sweden	41
9949	1	western_europe	1047
9950	1	spain	1048
1063	2	south_sweden	48
1254	2	north_sweden	53
5023	2	western_europe	109
5832	2	south_sweden	144
6040	2	south_sweden	180
6043	2	north_sweden	183
6073	2	south_sweden	189
6076	2	south_sweden	191
6085	2	south_sweden	193
6090	2	south_sweden	197
6104	2	south_sweden	209
6107	2	south_sweden	212
6108	2	western_europe	213
6111	2	south_sweden	215
6131	2	south_sweden	228
6134	2	south_sweden	231
6136	2	south_sweden	232
6137	2	south_sweden	233
6138	2	south_sweden	234
6169	2	north_sweden	247
6202	2	south_sweden	263
6252	2	germany	282
6258	2	admixed	284
6424	2	central_europe	292
6445	2	central_europe	294
6915	2	germany	316
7008	2	germany	366
7147	2	admixed	405
7346	2	south_sweden	462
8231	2	south_sweden	523
8247	2	south_sweden	537
8256	2	admixed	539
8264	2	spain	542
8283	2	south_sweden	543
8369	2	south_sweden	562
8376	2	north_sweden	563
9371	2	north_sweden	622
9388	2	north_sweden	628
9404	2	south_sweden	636
9454	2	south_sweden	654
9551	2	admixed	704
9561	2	admixed	714
9562	2	spain	715
9564	2	spain	716
9582	2	spain	729
