accession_id	fold	genetic_group	nearclone_block
10015	0	asia	1103
10017	0	central_europe	1104
10020	0	central_europe	1106
10022	0	admixed	1107
1063	0	south_sweden	48
1552	0	north_sweden	57
159	0	western_europe	7
351	0	western_europe	10
4779	0	western_europe	100
5253	0	western_europe	116
5644	0	western_europe	124
5720	0	admixed	128
5831	0	south_sweden	143
5874	0	central_europe	151
5890	0	central_europe	152
5921	0	central_europe	155
6009	0	north_sweden	160
6034	0	south_sweden	175
6038	0	south_sweden	178
6076	0	south_sweden	191
6094	0	south_sweden	200
6104	0	south_sweden	209
6107	0	south_sweden	212
6122	0	south_sweden	222
6125	0	south_sweden	225
6133	0	south_sweden	230
6148	0	south_sweden	239
6180	0	germany	252
6191	0	south_sweden	256
6390	0	central_europe	289
6445	0	central_europe	294
6909	0	germany	313
6963	0	asia	342
6968	0	north_sweden	345
6981	0	admixed	354
6984	0	central_europe	356
6992	0	admixed	361
6997	0	germany	362
7003	0	admixed	365
7061	0	admixed	376
7071	0	western_europe	382
7107	0	western_europe	392
7109	0	western_europe	393
7119	0	germany	396
7138	0	admixed	403
7158	0	central_europe	406
7162	0	germany	409
7164	0	south_sweden	411
7192	0	germany	418
7203	0	central_europe	421
7209	0	admixed	424
7248	0	germany	432
7268	0	admixed	436
7296	0	central_europe	443
7307	0	western_europe	447
7333	0	central_europe	457
7349	0	central_europe	464
7372	0	central_europe	471
7419	0	germany	488
7471	0	admixed	494
763	0	asia	28
766	0	asia	30
772	0	asia	32
7917	0	germany	512
801	0	germany	33
8132	0	germany	517
8236	0	central_europe	527
8239	0	germany	530
8246	0	germany	536
8264	0	spain	542
8335	0	south_sweden	554
8337	0	western_europe	555
8351	0	north_sweden	557
8369	0	south_sweden	562
9057	0	south_sweden	576
9084	0	italy_balkan_caucasus	585
9085	0	italy_balkan_caucasus	586
9114	0	italy_balkan_caucasus	599
9115	0	italy_balkan_caucasus	600
9125	0	asia	602
9134	0	asia	607
9312	0	western_europe	609
9323	0	north_sweden	612
9336	0	admixed	614
9382	0	admixed	625
9390	0	south_sweden	629
9392	0	south_sweden	631
9394	0	admixed	632
9402	0	south_sweden	635
9404	0	south_sweden	636
9408	0	south_sweden	639
9413	0	south_sweden	642
9442	0	germany	649
9509	0	spain	664
9518	0	spain	672
9522	0	spain	676
9537	0	spain	691
9539	0	spain	692
9545	0	relict	698
9554	0	relict	707
9558	0	admixed	711
9560	0	spain	713
9562	0	spain	715
9578	0	western_europe	726
9593	0	spain	740
9598	0	relict	745
9601	0	spain	748
9607	0	asia	751
9608	0	asia	752
9611	0	asia	755
9613	0	italy_balkan_caucasus	757
9620	0	asia	762
9635	0	asia	776
9646	0	italy_balkan_caucasus	787
9669	0	central_europe	806
9671	0	central_europe	808
9681	0	central_europe	816
9685	0	central_europe	820
9690	0	central_europe	824
9691	0	admixed	825
9703	0	italy_balkan_caucasus	836
9704	0	italy_balkan_caucasus	837
9706	0	italy_balkan_caucasus	839
9710	0	italy_balkan_caucasus	843
9719	0	italy_balkan_caucasus	851
9726	0	italy_balkan_caucasus	857
9727	0	central_europe	858
9736	0	admixed	866
9738	0	admixed	868
9744	0	admixed	872
9749	0	italy_balkan_caucasus	876
9755	0	italy_balkan_caucasus	878
9757	0	italy_balkan_caucasus	880
9762	0	admixed	884
9772	0	central_europe	891
9776	0	central_europe	894
9777	0	central_europe	895
9783	0	admixed	901
9785	0	central_europe	903
9786	0	central_europe	904
9794	0	central_europe	912
9797	0	central_europe	915
9804	0	central_europe	922
9826	0	western_europe	943
9828	0	western_europe	945
9832	0	relict	948
9833	0	spain	949
9834	0	spain	950
9845	0	spain	960
9854	0	western_europe	969
9859	0	spain	974
9860	0	spain	975
9864	0	spain	978
9881	0	admixed	993
9900	0	spain	1008
9902	0	spain	1010
9914	0	central_europe	1020
9920	0	germany	1024
9921	0	western_europe	1025
9924	0	admixed	1026
9928	0	western_europe	1030
9942	0	spain	1040
9949	0	western_europe	1047
9953	0	asia	1051
9971	0	central_europe	1066
