accession_id	fold	genetic_group	nearclone_block
10001	0	western_europe	1091
10004	0	italy_balkan_caucasus	1093
10009	0	asia	1097
10017	0	central_europe	1104
1061	0	south_sweden	46
108	0	western_europe	5
1257	0	north_sweden	54
1552	0	north_sweden	57
1954	0	germany	80
2317	0	admixed	98
4884	0	western_europe	105
5151	0	admixed	111
5276	0	western_europe	117
5486	0	germany	122
5726	0	western_europe	129
5768	0	admixed	133
5784	0	admixed	137
5800	0	germany	139
5830	0	south_sweden	142
5865	0	south_sweden	149
5921	0	central_europe	155
6008	0	central_europe	159
6011	0	north_sweden	162
6023	0	south_sweden	171
6036	0	south_sweden	177
6076	0	south_sweden	191
6088	0	south_sweden	196
6097	0	south_sweden	203
6104	0	south_sweden	209
6107	0	south_sweden	212
6109	0	south_sweden	214
6111	0	south_sweden	215
6125	0	south_sweden	225
6133	0	south_sweden	230
6137	0	south_sweden	233
6142	0	south_sweden	237
6148	0	south_sweden	239
6150	0	south_sweden	241
6169	0	north_sweden	247
6198	0	south_sweden	261
6202	0	south_sweden	263
6209	0	north_sweden	265
6221	0	north_sweden	272
6237	0	north_sweden	275
6243	0	central_europe	280
6255	0	germany	283
6744	0	germany	298
6918	0	north_sweden	318
6973	0	germany	349
7003	0	admixed	365
7013	0	south_sweden	367
7058	0	admixed	375
7071	0	western_europe	382
7077	0	italy_balkan_caucasus	384
7092	0	western_europe	386
7096	0	admixed	388
7102	0	germany	389
7119	0	germany	396
7126	0	admixed	399
7133	0	germany	402
7164	0	south_sweden	411
7169	0	admixed	413
7207	0	central_europe	422
7208	0	germany	423
7218	0	admixed	427
7231	0	germany	429
7268	0	admixed	436
7273	0	central_europe	437
7287	0	germany	441
7288	0	admixed	442
7337	0	germany	458
7342	0	admixed	459
7350	0	central_europe	465
7372	0	central_europe	471
7377	0	germany	473
7382	0	admixed	475
7415	0	germany	484
7418	0	admixed	487
765	0	asia	29
8235	0	central_europe	526
8237	0	south_sweden	528
8284	0	central_europe	544
8285	0	central_europe	545
8297	0	western_europe	547
8312	0	germany	551
8337	0	western_europe	555
8343	0	admixed	556
8351	0	north_sweden	557
8365	0	central_europe	560
8386	0	central_europe	564
8424	0	asia	569
9099	0	italy_balkan_caucasus	590
9100	0	italy_balkan_caucasus	591
9102	0	italy_balkan_caucasus	592
9128	0	asia	603
9131	0	asia	605
932	0	western_europe	40
9408	0	south_sweden	639
9412	0	south_sweden	641
9427	0	north_sweden	645
9453	0	south_sweden	653
9454	0	south_sweden	654
9481	0	south_sweden	659
9506	0	admixed	661
9508	0	admixed	663
9510	0	spain	665
9511	0	spain	666
9513	0	admixed	668
9521	0	spain	675
9529	0	admixed	683
9541	0	spain	694
9556	0	spain	709
9557	0	spain	710
9569	0	western_europe	720
9571	0	western_europe	721
9576	0	admixed	724
9577	0	spain	725
9582	0	spain	729
9598	0	relict	745
9601	0	spain	748
9607	0	asia	751
9610	0	asia	754
9613	0	italy_balkan_caucasus	757
9625	0	asia	766
9639	0	asia	780
9642	0	asia	783
9644	0	central_europe	785
9649	0	italy_balkan_caucasus	790
9659	0	italy_balkan_caucasus	797
9661	0	italy_balkan_caucasus	799
9676	0	central_europe	811
9682	0	central_europe	817
9683	0	central_europe	818
9687	0	central_europe	822
9690	0	central_europe	824
9697	0	italy_balkan_caucasus	831
9706	0	italy_balkan_caucasus	839
9712	0	italy_balkan_caucasus	845
9721	0	italy_balkan_caucasus	853
9722	0	italy_balkan_caucasus	854
9725	0	italy_balkan_caucasus	856
9728	0	central_europe	859
9731	0	central_europe	862
9738	0	admixed	868
9755	0	italy_balkan_caucasus	878
9761	0	central_europe	883
9781	0	central_europe	899
9785	0	central_europe	903
9788	0	central_europe	906
9796	0	central_europe	914
9798	0	central_europe	916
9799	0	central_europe	917
9801	0	central_europe	919
9802	0	central_europe	920
9812	0	central_europe	930
9817	0	spain	935
9821	0	spain	938
9824	0	admixed	941
9838	0	admixed	954
9844	0	spain	959
9847	0	western_europe	962
9848	0	spain	963
9860	0	spain	975
9869	0	relict	982
9870	0	spain	983
9871	0	relict	984
9875	0	western_europe	987
9883	0	spain	995
9887	0	relict	998
9888	0	spain	999
9890	0	admixed	1000
9899	0	spain	1007
9904	0	spain	1012
9909	0	western_europe	1016
9914	0	central_europe	1020
9917	0	western_europe	1022
9926	0	western_europe	1028
9928	0	western_europe	1030
9942	0	spain	1040
9946	0	spain	1044
9951	0	asia	1049
9957	0	asia	1054
9959	0	asia	1056
9963	0	italy_balkan_caucasus	1059
9973	0	central_europe	1068
9979	0	central_europe	1073
9984	0	admixed	1078
9990	0	italy_balkan_caucasus	1083
10012	1	italy_balkan_caucasus	1100
10023	1	admixed	1108
1872	1	germany	77
2276	1	admixed	94
351	1	western_europe	10
403	1	central_europe	11
430	1	central_europe	15
5165	1	admixed	112
5349	1	western_europe	119
5353	1	western_europe	120
5644	1	western_europe	124
5741	1	western_europe	130
5907	1	central_europe	154
6013	1	north_sweden	164
6016	1	north_sweden	165
6017	1	north_sweden	166
6020	1	south_sweden	168
6035	1	south_sweden	176
6043	1	north_sweden	183
6092	1	south_sweden	199
6108	1	western_europe	213
6122	1	south_sweden	222
6131	1	south_sweden	228
6136	1	south_sweden	232
6145	1	south_sweden	238
6193	1	south_sweden	258
6201	1	south_sweden	262
6203	1	south_sweden	264
6240	1	north_sweden	277
6244	1	north_sweden	281
6258	1	admixed	284
6284	1	south_sweden	287
6296	1	central_europe	288
6390	1	central_europe	289
6424	1	central_europe	292
6981	1	admixed	354
7036	1	germany	374
7072	1	admixed	383
7103	1	central_europe	390
7109	1	western_europe	393
7165	1	germany	412
7202	1	germany	420
7213	1	admixed	425
7217	1	western_europe	426
7255	1	germany	434
7258	1	germany	435
7282	1	germany	440
7298	1	central_europe	444
7305	1	admixed	445
