accession_id	fold	genetic_group	nearclone_block
10001	0	western_europe	1091
10009	0	asia	1097
10010	0	asia	1098
1002	0	south_sweden	44
10022	0	admixed	1107
10023	0	admixed	1108
1062	0	south_sweden	47
1063	0	south_sweden	48
108	0	western_europe	5
1925	0	germany	79
403	0	central_europe	11
410	0	central_europe	12
428	0	central_europe	14
5104	0	germany	110
5276	0	western_europe	117
5644	0	western_europe	124
5748	0	germany	131
5757	0	admixed	132
5772	0	admixed	134
5874	0	central_europe	151
6016	0	north_sweden	165
6019	0	south_sweden	167
6020	0	south_sweden	168
6023	0	south_sweden	171
6036	0	south_sweden	177
6042	0	admixed	182
6076	0	south_sweden	191
6086	0	admixed	194
6100	0	south_sweden	206
6111	0	south_sweden	215
6126	0	south_sweden	226
6136	0	south_sweden	232
6137	0	south_sweden	233
6138	0	south_sweden	234
6149	0	south_sweden	240
6169	0	north_sweden	247
6184	0	north_sweden	253
6201	0	south_sweden	262
6202	0	south_sweden	263
6209	0	north_sweden	265
6238	0	north_sweden	276
6244	0	north_sweden	281
6252	0	germany	282
6258	0	admixed	284
6276	0	germany	286
6396	0	central_europe	290
6434	0	admixed	293
6744	0	germany	298
6900	0	north_sweden	307
6968	0	north_sweden	345
6970	0	spain	347
6990	0	admixed	360
7008	0	germany	366
7036	0	germany	374
7062	0	germany	377
7063	0	relict	378
7064	0	western_europe	379
7068	0	italy_balkan_caucasus	381
7120	0	central_europe	397
7130	0	western_europe	401
7160	0	germany	407
7161	0	germany	408
7165	0	germany	412
7203	0	central_europe	421
7217	0	western_europe	426
7288	0	admixed	442
7296	0	central_europe	443
7347	0	central_europe	463
7373	0	admixed	472
7384	0	admixed	477
7396	0	central_europe	480
7419	0	germany	488
7427	0	central_europe	490
7460	0	central_europe	492
763	0	asia	28
766	0	asia	30
8222	0	south_sweden	520
8242	0	south_sweden	533
8284	0	central_europe	544
8285	0	central_europe	545
8306	0	south_sweden	548
8312	0	germany	551
8326	0	south_sweden	552
8365	0	central_europe	560
8366	0	admixed	561
8426	0	south_sweden	570
88	0	western_europe	4
9085	0	italy_balkan_caucasus	586
9106	0	italy_balkan_caucasus	596
9130	0	asia	604
915	0	germany	39
9298	0	western_europe	608
932	0	western_europe	40
9321	0	north_sweden	611
9352	0	south_sweden	617
9399	0	south_sweden	634
9407	0	south_sweden	638
9416	0	south_sweden	643
9427	0	north_sweden	645
9442	0	germany	649
9453	0	south_sweden	653
9507	0	spain	662
9508	0	admixed	663
9510	0	spain	665
9512	0	spain	667
9513	0	admixed	668
9523	0	admixed	677
9527	0	admixed	681
9531	0	spain	685
9544	0	spain	697
9550	0	relict	703
9557	0	spain	710
9558	0	admixed	711
9562	0	spain	715
9565	0	admixed	717
9567	0	spain	718
9576	0	admixed	724
9582	0	spain	729
9585	0	western_europe	732
9588	0	spain	735
9599	0	western_europe	746
9601	0	spain	748
9606	0	relict	750
9621	0	asia	763
9622	0	admixed	764
9633	0	asia	774
9635	0	asia	776
9636	0	asia	777
9637	0	asia	778
9642	0	asia	783
9649	0	italy_balkan_caucasus	790
9656	0	italy_balkan_caucasus	794
9665	0	central_europe	802
9670	0	central_europe	807
9672	0	central_europe	809
9680	0	central_europe	815
9691	0	admixed	825
9707	0	italy_balkan_caucasus	840
9708	0	italy_balkan_caucasus	841
9713	0	italy_balkan_caucasus	846
9716	0	italy_balkan_caucasus	848
9718	0	italy_balkan_caucasus	850
9721	0	italy_balkan_caucasus	853
9722	0	italy_balkan_caucasus	854
9745	0	asia	873
9747	0	central_europe	874
9749	0	italy_balkan_caucasus	876
9758	0	asia	881
9762	0	admixed	884
9780	0	central_europe	898
9781	0	central_europe	899
9789	0	central_europe	907
9792	0	central_europe	910
9795	0	central_europe	913
9796	0	central_europe	914
9797	0	central_europe	915
9802	0	central_europe	920
9811	0	central_europe	929
9815	0	central_europe	933
9820	0	spain	937
9825	0	spain	942
9828	0	western_europe	945
9830	0	admixed	946
9850	0	spain	965
9858	0	admixed	973
9862	0	western_europe	977
9878	0	spain	990
9882	0	spain	994
9891	0	spain	1001
9892	0	admixed	1002
9901	0	spain	1009
9904	0	spain	1012
9910	0	western_europe	1017
9911	0	western_europe	1018
9915	0	central_europe	1021
9925	0	western_europe	1027
9938	0	western_europe	1037
9939	0	relict	1038
9944	0	relict	1042
9962	0	italy_balkan_caucasus	1058
9971	0	central_europe	1066
9974	0	central_europe	1069
9980	0	italy_balkan_caucasus	1074
9985	0	italy_balkan_caucasus	1079
9988	0	italy_balkan_caucasus	1082
9991	0	italy_balkan_caucasus	1084
9999	0	central_europe	1090
10008	1	asia	1096
10014	1	italy_balkan_caucasus	1102
10017	1	central_europe	1104
159	1	western_europe	7
350	1	western_europe	9
4900	1	western_europe	106
5023	1	western_europe	109
5210	1	western_europe	113
5768	1	admixed	133
5822	1	admixed	141
5830	1	south_sweden	142
5890	1	central_europe	152
5993	1	central_europe	158
6021	1	south_sweden	169
6024	1	south_sweden	172
6025	1	north_sweden	173
6039	1	admixed	179
6064	1	north_sweden	185
6074	1	south_sweden	190
6085	1	south_sweden	193
6106	1	south_sweden	211
6112	1	south_sweden	216
6142	1	south_sweden	237
6148	1	south_sweden	239
6173	1	north_sweden	249
6177	1	north_sweden	251
6191	1	south_sweden	256
6192	1	south_sweden	257
6218	1	north_sweden	270
6220	1	north_sweden	271
6240	1	north_sweden	277
6241	1	north_sweden	278
6243	1	central_europe	280
630	1	western_europe	22
6413	1	south_sweden	291
6918	1	north_sweden	318
6974	1	south_sweden	350
6981	1	admixed	354
6982	1	germany	355
6987	1	admixed	358
6997	1	germany	362
7002	1	germany	364
7014	1	germany	368
7026	1	western_europe	370
7058	1	admixed	375
7067	1	central_europe	380
7072	1	admixed	383
7077	1	italy_balkan_caucasus	384
7092	1	western_europe	386
7103	1	central_europe	390
7106	1	central_europe	391
7143	1	germany	404
7158	1	central_europe	406
7162	1	germany	409
7163	1	admixed	410
7164	1	south_sweden	411
7177	1	central_europe	414
7202	1	germany	420
7213	1	admixed	425
7223	1	central_europe	428
7244	1	germany	431
7276	1	germany	438
7280	1	germany	439
7305	1	admixed	445
7316	1	admixed	449
7332	1	western_europe	456
7337	1	germany	458
7354	1	south_sweden	467
7383	1	western_europe	476
7394	1	admixed	479
7415	1	germany	484
7471	1	admixed	494
772	1	asia	32
7917	1	germany	512
801	1	germany	33
8244	1	western_europe	535
8247	1	south_sweden	537
8249	1	south_sweden	538
8297	1	western_europe	547
8307	1	south_sweden	549
8335	1	south_sweden	554
8357	1	spain	559
8386	1	central_europe	564
8420	1	germany	567
8422	1	south_sweden	568
8424	1	asia	569
870	1	germany	38
9058	1	admixed	577
9095	1	italy_balkan_caucasus	589
9102	1	italy_balkan_caucasus	592
9103	1	italy_balkan_caucasus	593
9104	1	italy_balkan_caucasus	594
9114	1	italy_balkan_caucasus	599
9133	1	asia	606
9382	1	admixed	625
9390	1	south_sweden	629
9395	1	south_sweden	633
9402	1	south_sweden	635
9421	1	south_sweden	644
9433	1	north_sweden	646
9451	1	south_sweden	651
9454	1	south_sweden	654
9481	1	south_sweden	659
9515	1	spain	670
9518	1	spain	672
9528	1	spain	682
9529	1	admixed	683
9533	1	relict	687
9536	1	admixed	690
9539	1	spain	692
9547	1	spain	700
9549	1	relict	702
9561	1	admixed	714
9589	1	spain	736
9593	1	spain	740
9594	1	spain	741
9597	1	spain	744
9598	1	relict	745
9609	1	asia	753
9611	1	asia	755
9612	1	asia	756
9619	1	asia	761
9628	1	asia	769
9634	1	asia	775
9648	1	italy_balkan_caucasus	789
9651	1	italy_balkan_caucasus	791
9653	1	italy_balkan_caucasus	792
9658	1	italy_balkan_caucasus	796
9663	1	admixed	800
9666	1	central_europe	803
9667	1	central_europe	804
9669	1	central_europe	806
9689	1	central_europe	823
9692	1	central_europe	826
9693	1	central_europe	827
9705	1	italy_balkan_caucasus	838
9709	1	italy_balkan_caucasus	842
9712	1	italy_balkan_caucasus	845
9727	1	central_europe	858
9729	1	central_europe	860
9730	1	central_europe	861
9744	1	admixed	872
9756	1	central_europe	879
9757	1	italy_balkan_caucasus	880
9759	1	italy_balkan_caucasus	882
9768	1	central_europe	887
9771	1	central_europe	890
9776	1	central_europe	894
9778	1	central_europe	896
9785	1	central_europe	903
9787	1	central_europe	905
9788	1	central_europe	906
9801	1	central_europe	919
9803	1	central_europe	921
9804	1	central_europe	922
9812	1	central_europe	930
9821	1	spain	938
9822	1	spain	939
9826	1	western_europe	943
9833	1	spain	949
9834	1	spain	950
9835	1	admixed	951
9840	1	spain	956
9846	1	spain	961
9851	1	western_europe	966
9854	1	western_europe	969
9875	1	western_europe	987
9879	1	relict	991
9881	1	admixed	993
9886	1	spain	997
9888	1	spain	999
9903	1	spain	1011
9918	1	western_europe	1023
9927	1	western_europe	1029
9933	1	admixed	1034
9947	1	relict	1045
9950	1	spain	1048
9952	1	asia	1050
9957	1	asia	1054
9960	1	asia	1057
9969	1	italy_balkan_caucasus	1064
997	1	south_sweden	43
9970	1	central_europe	1065
9976	1	central_europe	1071
9983	1	admixed	1077
9987	1	italy_balkan_caucasus	1081
9993	1	admixed	1085
10004	2	italy_balkan_caucasus	1093
10005	2	central_europe	1094
10012	2	italy_balkan_caucasus	1100
10013	2	italy_balkan_caucasus	1101
10018	2	central_europe	1105
10020	2	central_europe	1106
1158	2	south_sweden	51
1552	2	north_sweden	57
1853	2	germany	76
1872	2	germany	77
1890	2	asia	78
2171	2	germany	88
2278	2	germany	95
265	2	admixed	8
4779	2	western_europe	100
4884	2	western_europe	105
4958	2	western_europe	108
5165	2	admixed	112
5236	2	western_europe	114
5577	2	western_europe	123
5720	2	admixed	128
5779	2	western_europe	136
5784	2	admixed	137
5837	2	central_europe	146
6008	2	central_europe	159
6040	2	south_sweden	180
6041	2	south_sweden	181
6046	2	north_sweden	184
6069	2	north_sweden	186
6070	2	north_sweden	187
6090	2	south_sweden	197
6097	2	south_sweden	203
6104	2	south_sweden	209
6107	2	south_sweden	212
6108	2	western_europe	213
6115	2	south_sweden	219
6122	2	south_sweden	222
6133	2	south_sweden	230
6134	2	south_sweden	231
6145	2	south_sweden	238
6153	2	north_sweden	243
6189	2	south_sweden	255
6195	2	south_sweden	260
6210	2	north_sweden	266
6424	2	central_europe	292
6901	2	north_sweden	308
6967	2	western_europe	344
6979	2	central_europe	353
6986	2	western_europe	357
7003	2	admixed	365
7013	2	south_sweden	367
7025	2	central_europe	369
7031	2	germany	372
7102	2	germany	389
7125	2	germany	398
7126	2	admixed	399
7127	2	admixed	400
7192	2	germany	418
7209	2	admixed	424
7218	2	admixed	427
7231	2	germany	429
7236	2	central_europe	430
7255	2	germany	434
7298	2	central_europe	444
7344	2	admixed	461
7353	2	admixed	466
7372	2	central_europe	471
7377	2	germany	473
7378	2	admixed	474
7382	2	admixed	475
7477	2	admixed	496
765	2	asia	29
7947	2	germany	513
8077	2	germany	516
8132	2	germany	517
8227	2	north_sweden	521
8234	2	south_sweden	525
8238	2	germany	529
8241	2	south_sweden	532
8243	2	western_europe	534
8256	2	admixed	539
8283	2	south_sweden	543
8337	2	western_europe	555
9057	2	south_sweden	576
9075	2	italy_balkan_caucasus	581
9079	2	italy_balkan_caucasus	583
9091	2	italy_balkan_caucasus	588
9100	2	italy_balkan_caucasus	591
9111	2	italy_balkan_caucasus	597
9128	2	asia	603
9134	2	asia	607
9323	2	north_sweden	612
9353	2	south_sweden	618
9388	2	north_sweden	628
9391	2	south_sweden	630
9392	2	south_sweden	631
9405	2	south_sweden	637
9450	2	south_sweden	650
9452	2	south_sweden	652
9455	2	south_sweden	655
9506	2	admixed	661
9509	2	spain	664
9517	2	western_europe	671
9520	2	spain	674
9521	2	spain	675
9522	2	spain	676
9524	2	spain	678
9534	2	spain	688
9540	2	spain	693
9553	2	spain	706
9556	2	spain	709
9560	2	spain	713
9590	2	western_europe	737
9602	2	spain	749
9608	2	asia	752
9617	2	asia	760
9625	2	asia	766
9626	2	asia	767
9631	2	asia	772
9639	2	asia	780
9645	2	central_europe	786
9657	2	italy_balkan_caucasus	795
9661	2	italy_balkan_caucasus	799
9677	2	central_europe	812
9682	2	central_europe	817
9699	2	italy_balkan_caucasus	833
9700	2	italy_balkan_caucasus	834
9717	2	italy_balkan_caucasus	849
9723	2	italy_balkan_caucasus	855
9728	2	central_europe	859
9732	2	central_europe	863
9733	2	central_europe	864
9736	2	admixed	866
9738	2	admixed	868
9741	2	central_europe	870
9743	2	admixed	871
9748	2	admixed	875
9766	2	asia	886
9769	2	central_europe	888
9774	2	central_europe	892
9775	2	central_europe	893
9777	2	central_europe	895
9779	2	central_europe	897
9786	2	central_europe	904
9793	2	central_europe	911
9800	2	central_europe	918
9806	2	central_europe	924
9807	2	central_europe	925
9810	2	central_europe	928
9816	2	central_europe	934
9824	2	admixed	941
9832	2	relict	948
9837	2	relict	953
9841	2	spain	957
9852	2	spain	967
9853	2	western_europe	968
9855	2	spain	970
9857	2	spain	972
9859	2	spain	974
9866	2	spain	979
9870	2	spain	983
9880	2	spain	992
9887	2	relict	998
9890	2	admixed	1000
9895	2	spain	1004
9897	2	admixed	1005
9899	2	spain	1007
9905	2	relict	1013
9909	2	western_europe	1016
9914	2	central_europe	1020
9917	2	western_europe	1022
992	2	south_sweden	42
9920	2	germany	1024
9921	2	western_europe	1025
9929	2	western_europe	1031
9937	2	western_europe	1036
9953	2	asia	1051
9956	2	asia	1053
9963	2	italy_balkan_caucasus	1059
9964	2	italy_balkan_caucasus	1060
9965	2	italy_balkan_caucasus	1061
9968	2	italy_balkan_caucasus	1063
9972	2	central_europe	1067
9973	2	central_europe	1068
9975	2	central_europe	1070
9984	2	admixed	1078
9998	2	admixed	1089
10006	3	italy_balkan_caucasus	1095
1254	3	north_sweden	53
1257	3	north_sweden	54
2016	3	admixed	81
2276	3	admixed	94
351	3	western_europe	10
4826	3	western_europe	102
5151	3	admixed	111
5353	3	western_europe	120
5741	3	western_europe	130
5811	3	admixed	140
5832	3	south_sweden	144
5865	3	south_sweden	149
5867	3	south_sweden	150
5907	3	central_europe	154
5921	3	central_europe	155
5950	3	central_europe	156
6009	3	north_sweden	160
6013	3	north_sweden	164
6034	3	south_sweden	175
6035	3	south_sweden	176
6038	3	south_sweden	178
6071	3	north_sweden	188
6094	3	south_sweden	200
6098	3	south_sweden	204
6105	3	south_sweden	210
6109	3	south_sweden	214
6114	3	south_sweden	218
6128	3	south_sweden	227
6131	3	south_sweden	228
6132	3	south_sweden	229
6151	3	south_sweden	242
6172	3	north_sweden	248
6174	3	north_sweden	250
6180	3	germany	252
6198	3	south_sweden	261
6203	3	south_sweden	264
6255	3	germany	283
6268	3	germany	285
6284	3	south_sweden	287
6390	3	central_europe	289
6445	3	central_europe	294
6909	3	germany	313
6973	3	germany	349
6975	3	central_europe	351
6984	3	central_europe	356
6989	3	western_europe	359
6992	3	admixed	361
7094	3	germany	387
7107	3	western_europe	392
7117	3	germany	395
7119	3	germany	396
7181	3	admixed	415
7208	3	germany	423
7248	3	germany	432
7268	3	admixed	436
7273	3	central_europe	437
7282	3	germany	440
7306	3	western_europe	446
7307	3	western_europe	447
7319	3	admixed	450
7342	3	admixed	459
7346	3	south_sweden	462
7349	3	central_europe	464
7356	3	germany	468
7411	3	central_europe	482
7413	3	central_europe	483
7430	3	admixed	491
768	3	asia	31
8233	3	germany	524
8239	3	germany	530
8240	3	south_sweden	531
8259	3	south_sweden	541
8264	3	spain	542
8334	3	admixed	553
8351	3	north_sweden	557
8354	3	asia	558
8376	3	north_sweden	563
8387	3	germany	565
8419	3	central_europe	566
9069	3	italy_balkan_caucasus	579
9084	3	italy_balkan_caucasus	585
9089	3	italy_balkan_caucasus	587
9099	3	italy_balkan_caucasus	590
9105	3	italy_balkan_caucasus	595
9125	3	asia	602
9312	3	western_europe	609
9332	3	north_sweden	613
9343	3	admixed	616
9369	3	south_sweden	620
9380	3	south_sweden	623
9381	3	admixed	624
9383	3	admixed	626
9394	3	admixed	632
9408	3	south_sweden	639
9412	3	south_sweden	641
9436	3	south_sweden	647
9470	3	south_sweden	656
9476	3	germany	658
9503	3	western_europe	660
9514	3	spain	669
9525	3	spain	679
9530	3	admixed	684
9532	3	spain	686
9537	3	spain	691
9542	3	relict	695
9551	3	admixed	704
9555	3	relict	708
9559	3	admixed	712
9568	3	spain	719
9569	3	western_europe	720
9571	3	western_europe	721
9573	3	spain	722
9578	3	western_europe	726
9581	3	admixed	728
9586	3	spain	733
9591	3	admixed	738
9592	3	admixed	739
9595	3	admixed	742
9596	3	admixed	743
9600	3	relict	747
9607	3	asia	751
9613	3	italy_balkan_caucasus	757
9615	3	asia	758
9620	3	asia	762
9627	3	asia	768
9629	3	asia	770
9638	3	asia	779
9641	3	asia	782
9644	3	central_europe	785
9646	3	italy_balkan_caucasus	787
9647	3	italy_balkan_caucasus	788
9660	3	italy_balkan_caucasus	798
9664	3	central_europe	801
9668	3	central_europe	805
9671	3	central_europe	808
9673	3	central_europe	810
9676	3	central_europe	811
9678	3	central_europe	813
9679	3	central_europe	814
9686	3	central_europe	821
9687	3	central_europe	822
9696	3	central_europe	830
9701	3	italy_balkan_caucasus	835
9704	3	italy_balkan_caucasus	837
9706	3	italy_balkan_caucasus	839
9710	3	italy_balkan_caucasus	843
9711	3	italy_balkan_caucasus	844
9714	3	italy_balkan_caucasus	847
9726	3	italy_balkan_caucasus	857
9737	3	asia	867
9761	3	central_europe	883
9783	3	admixed	901
9784	3	central_europe	902
9790	3	central_europe	908
9794	3	central_europe	912
9799	3	central_europe	917
9805	3	central_europe	923
9813	3	central_europe	931
9819	3	spain	936
9827	3	western_europe	944
9836	3	spain	952
