accession_id	fold	genetic_group	nearclone_block
5023	0	western_europe	109
5165	0	admixed	112
5830	0	south_sweden	142
6009	0	north_sweden	160
6012	0	north_sweden	163
6019	0	south_sweden	167
6021	0	south_sweden	169
6041	0	south_sweden	181
6043	0	north_sweden	183
6073	0	south_sweden	189
6097	0	south_sweden	203
6104	0	south_sweden	209
6111	0	south_sweden	215
6112	0	south_sweden	216
6124	0	south_sweden	224
6126	0	south_sweden	226
6136	0	south_sweden	232
6137	0	south_sweden	233
6154	0	north_sweden	244
6188	0	south_sweden	254
6192	0	south_sweden	257
6203	0	south_sweden	264
6217	0	north_sweden	269
6284	0	south_sweden	287
6445	0	central_europe	294
6915	0	germany	316
6918	0	north_sweden	318
6970	0	spain	347
6982	0	germany	355
7119	0	germany	396
7255	0	germany	434
7327	0	spain	454
8214	0	western_europe	519
8241	0	south_sweden	532
8264	0	spain	542
8306	0	south_sweden	548
8307	0	south_sweden	549
8426	0	south_sweden	570
9395	0	south_sweden	633
9399	0	south_sweden	634
9407	0	south_sweden	638
9521	0	spain	675
9528	0	spain	682
9535	0	spain	689
9539	0	spain	692
9547	0	spain	700
9556	0	spain	709
9578	0	western_europe	726
9581	0	admixed	728
9587	0	spain	734
9588	0	spain	735
9591	0	admixed	738
9776	0	central_europe	894
9778	0	central_europe	896
9807	0	central_europe	925
9819	0	spain	936
9824	0	admixed	941
9852	0	spain	967
9853	0	western_europe	968
9881	0	admixed	993
9885	0	spain	996
9886	0	spain	997
9891	0	spain	1001
9892	0	admixed	1002
9897	0	admixed	1005
9942	0	spain	1040
9950	0	spain	1048
10005	1	central_europe	1094
1062	1	south_sweden	47
1063	1	south_sweden	48
1066	1	south_sweden	49
410	1	central_europe	12
430	1	central_europe	15
6016	1	north_sweden	165
6020	1	south_sweden	168
6035	1	south_sweden	176
6076	1	south_sweden	191
6088	1	south_sweden	196
6099	1	south_sweden	205
6106	1	south_sweden	211
6113	1	south_sweden	217
6125	1	south_sweden	225
6133	1	south_sweden	230
6142	1	south_sweden	237
6145	1	south_sweden	238
6149	1	south_sweden	240
6169	1	north_sweden	247
6209	1	north_sweden	265
6252	1	germany	282
6924	1	western_europe	323
6961	1	spain	341
6987	1	admixed	358
7002	1	germany	364
7133	1	germany	402
7169	1	admixed	413
8222	1	south_sweden	520
8234	1	south_sweden	525
8242	1	south_sweden	533
9321	1	north_sweden	611
9363	1	north_sweden	619
9369	1	south_sweden	620
9380	1	south_sweden	623
9404	1	south_sweden	636
9405	1	south_sweden	637
9470	1	south_sweden	656
9481	1	south_sweden	659
9506	1	admixed	661
9520	1	spain	674
9524	1	spain	678
9553	1	spain	706
9557	1	spain	710
9565	1	admixed	717
9567	1	spain	718
9568	1	spain	719
9573	1	spain	722
9585	1	western_europe	732
9589	1	spain	736
9593	1	spain	740
9597	1	spain	744
9599	1	western_europe	746
9756	1	central_europe	879
9806	1	central_europe	924
9838	1	admixed	954
9839	1	admixed	955
9841	1	spain	957
9848	1	spain	963
9849	1	admixed	964
9851	1	western_europe	966
9859	1	spain	974
9864	1	spain	978
9880	1	spain	992
9888	1	spain	999
