accession_id	fold	genetic_group	nearclone_block
1002	0	south_sweden	44
139	0	western_europe	6
430	0	central_europe	15
5165	0	admixed	112
6012	0	north_sweden	163
6019	0	south_sweden	167
6021	0	south_sweden	169
6038	0	south_sweden	178
6085	0	south_sweden	193
6088	0	south_sweden	196
6092	0	south_sweden	199
6100	0	south_sweden	206
6105	0	south_sweden	210
6107	0	south_sweden	212
6118	0	south_sweden	220
6125	0	south_sweden	225
6140	0	south_sweden	235
6188	0	south_sweden	254
6191	0	south_sweden	256
6193	0	south_sweden	258
6202	0	south_sweden	263
6210	0	north_sweden	266
6235	0	north_sweden	274
6276	0	germany	286
6424	0	central_europe	292
6445	0	central_europe	294
6974	0	south_sweden	350
7013	0	south_sweden	367
7119	0	germany	396
7133	0	germany	402
7343	0	south_sweden	460
8227	0	north_sweden	521
8234	0	south_sweden	525
8283	0	south_sweden	543
8351	0	north_sweden	557
8369	0	south_sweden	562
8376	0	north_sweden	563
9409	0	south_sweden	640
9442	0	germany	649
9506	0	admixed	661
9517	0	western_europe	671
9520	0	spain	674
9534	0	spain	688
9535	0	spain	689
9540	0	spain	693
9565	0	admixed	717
9567	0	spain	718
9589	0	spain	736
9595	0	admixed	742
9596	0	admixed	743
9599	0	western_europe	746
9602	0	spain	749
9776	0	central_europe	894
9833	0	spain	949
9836	0	spain	952
9841	0	spain	957
9855	0	spain	970
9857	0	spain	972
9867	0	spain	980
9870	0	spain	983
9874	0	spain	986
9877	0	admixed	989
9885	0	spain	996
9886	0	spain	997
9890	0	admixed	1000
9938	0	western_europe	1037
9950	0	spain	1048
5865	1	south_sweden	149
6013	1	north_sweden	164
6035	1	south_sweden	176
6036	1	south_sweden	177
6039	1	admixed	179
6098	1	south_sweden	204
6108	1	western_europe	213
6109	1	south_sweden	214
6114	1	south_sweden	218
6128	1	south_sweden	227
6132	1	south_sweden	229
6136	1	south_sweden	232
6137	1	south_sweden	233
6142	1	south_sweden	237
6145	1	south_sweden	238
6163	1	north_sweden	245
6173	1	north_sweden	249
6184	1	north_sweden	253
6203	1	south_sweden	264
6242	1	south_sweden	279
6296	1	central_europe	288
6413	1	south_sweden	291
6903	1	central_europe	309
6915	1	germany	316
6918	1	north_sweden	318
6945	1	germany	334
7169	1	admixed	413
7177	1	central_europe	414
7255	1	germany	434
7305	1	admixed	445
7328	1	spain	455
7354	1	south_sweden	467
8240	1	south_sweden	531
8242	1	south_sweden	533
8249	1	south_sweden	538
8259	1	south_sweden	541
9371	1	north_sweden	622
9395	1	south_sweden	633
9405	1	south_sweden	637
9470	1	south_sweden	656
9521	1	spain	675
9569	1	western_europe	720
9588	1	spain	735
9591	1	admixed	738
9594	1	spain	741
9601	1	spain	748
9806	1	central_europe	924
9807	1	central_europe	925
9834	1	spain	950
9838	1	admixed	954
9840	1	spain	956
9845	1	spain	960
9848	1	spain	963
9853	1	western_europe	968
9856	1	spain	971
9861	1	spain	976
9876	1	spain	988
9880	1	spain	992
9882	1	spain	994
9883	1	spain	995
9892	1	admixed	1002
9901	1	spain	1009
9903	1	spain	1011
9906	1	admixed	1014
9942	1	spain	1040
1254	2	north_sweden	53
5353	2	western_europe	120
5832	2	south_sweden	144
5867	2	south_sweden	150
6023	2	south_sweden	171
6024	2	south_sweden	172
6034	2	south_sweden	175
6040	2	south_sweden	180
6071	2	north_sweden	188
6074	2	south_sweden	190
6076	2	south_sweden	191
6094	2	south_sweden	200
6104	2	south_sweden	209
6111	2	south_sweden	215
6113	2	south_sweden	217
6124	2	south_sweden	224
6138	2	south_sweden	234
6151	2	south_sweden	242
6153	2	north_sweden	243
6189	2	south_sweden	255
6195	2	south_sweden	260
6209	2	north_sweden	265
6944	2	western_europe	333
6961	2	spain	341
6971	2	spain	348
6997	2	germany	362
7062	2	germany	377
7158	2	central_europe	406
7327	2	spain	454
7346	2	south_sweden	462
7382	2	admixed	475
8231	2	south_sweden	523
9321	2	north_sweden	611
9388	2	north_sweden	628
9399	2	south_sweden	634
9404	2	south_sweden	636
9408	2	south_sweden	639
9476	2	germany	658
9481	2	south_sweden	659
9519	2	spain	673
9548	2	admixed	701
9553	2	spain	706
9558	2	admixed	711
9561	2	admixed	714
9562	2	spain	715
9577	2	spain	725
9584	2	spain	731
9587	2	spain	734
9597	2	spain	744
9756	2	central_europe	879
9778	2	central_europe	896
9795	2	central_europe	913
9804	2	central_europe	922
9821	2	spain	938
9824	2	admixed	941
9835	2	admixed	951
9844	2	spain	959
9850	2	spain	965
9852	2	spain	967
9858	2	admixed	973
9860	2	spain	975
9898	2	spain	1006
9902	2	spain	1010
991	2	south_sweden	41
9948	2	spain	1046
9949	2	western_europe	1047
10005	3	central_europe	1094
10017	3	central_europe	1104
1066	3	south_sweden	49
5830	3	south_sweden	142
6009	3	north_sweden	160
6011	3	north_sweden	162
6016	3	north_sweden	165
6020	3	south_sweden	168
6073	3	south_sweden	189
6099	3	south_sweden	205
6112	3	south_sweden	216
6115	3	south_sweden	219
6122	3	south_sweden	222
6126	3	south_sweden	226
6131	3	south_sweden	228
6133	3	south_sweden	230
6134	3	south_sweden	231
6150	3	south_sweden	241
6177	3	north_sweden	251
6192	3	south_sweden	257
6194	3	south_sweden	259
6217	3	north_sweden	269
6284	3	south_sweden	287
6924	3	western_europe	323
6933	3	spain	329
6982	3	germany	355
6987	3	admixed	358
7002	3	germany	364
7268	3	admixed	436
7276	3	germany	438
8222	3	south_sweden	520
8264	3	spain	542
8335	3	south_sweden	554
8386	3	central_europe	564
8426	3	south_sweden	570
9339	3	south_sweden	615
9363	3	north_sweden	619
9380	3	south_sweden	623
9421	3	south_sweden	644
9453	3	south_sweden	653
9524	3	spain	678
9525	3	spain	679
9526	3	spain	680
9528	3	spain	682
9539	3	spain	692
9547	3	spain	700
9551	3	admixed	704
9556	3	spain	709
9557	3	spain	710
9578	3	western_europe	726
9585	3	western_europe	732
9593	3	spain	740
9772	3	central_europe	891
9811	3	central_europe	929
9819	3	spain	936
9839	3	admixed	955
9849	3	admixed	964
9851	3	western_europe	966
9859	3	spain	974
9866	3	spain	979
9868	3	spain	981
9881	3	admixed	993
9888	3	spain	999
9891	3	spain	1001
9895	3	spain	1004
9897	3	admixed	1005
1061	4	south_sweden	46
1062	4	south_sweden	47
1063	4	south_sweden	48
410	4	central_europe	12
5023	4	western_europe	109
5907	4	central_europe	154
6041	4	south_sweden	181
6043	4	north_sweden	183
6069	4	north_sweden	186
6090	4	south_sweden	197
6097	4	south_sweden	203
6106	4	south_sweden	211
6148	4	south_sweden	239
6149	4	south_sweden	240
6154	4	north_sweden	244
6169	4	north_sweden	247
6201	4	south_sweden	262
6252	4	germany	282
