accession_id	fold	genetic_group	nearclone_block
10005	0	central_europe	1094
1002	0	south_sweden	44
1066	0	south_sweden	49
139	0	western_europe	6
6013	0	north_sweden	164
6016	0	north_sweden	165
6020	0	south_sweden	168
6040	0	south_sweden	180
6041	0	south_sweden	181
6094	0	south_sweden	200
6105	0	south_sweden	210
6107	0	south_sweden	212
6133	0	south_sweden	230
6138	0	south_sweden	234
6169	0	north_sweden	247
6189	0	south_sweden	255
6203	0	south_sweden	264
6209	0	north_sweden	265
6258	0	admixed	284
6915	0	germany	316
6933	0	spain	329
6944	0	western_europe	333
7002	0	germany	364
7119	0	germany	396
7147	0	admixed	405
7169	0	admixed	413
7328	0	spain	455
7343	0	south_sweden	460
7346	0	south_sweden	462
8237	0	south_sweden	528
8307	0	south_sweden	549
8326	0	south_sweden	552
8386	0	central_europe	564
9339	0	south_sweden	615
9369	0	south_sweden	620
9388	0	north_sweden	628
9404	0	south_sweden	636
9407	0	south_sweden	638
9436	0	south_sweden	647
9481	0	south_sweden	659
9506	0	admixed	661
9520	0	spain	674
9524	0	spain	678
9531	0	spain	685
9534	0	spain	688
9539	0	spain	692
9557	0	spain	710
9561	0	admixed	714
9569	0	western_europe	720
9584	0	spain	731
9602	0	spain	749
9772	0	central_europe	891
9784	0	central_europe	902
9795	0	central_europe	913
9835	0	admixed	951
9841	0	spain	957
9850	0	spain	965
9852	0	spain	967
9860	0	spain	975
9866	0	spain	979
9876	0	spain	988
9888	0	spain	999
9897	0	admixed	1005
9899	0	spain	1007
991	0	south_sweden	41
9938	0	western_europe	1037
1063	1	south_sweden	48
5023	1	western_europe	109
5353	1	western_europe	120
5830	1	south_sweden	142
6023	1	south_sweden	171
6034	1	south_sweden	175
6043	1	north_sweden	183
6073	1	south_sweden	189
6088	1	south_sweden	196
6092	1	south_sweden	199
6115	1	south_sweden	219
6125	1	south_sweden	225
6126	1	south_sweden	226
6134	1	south_sweden	231
6136	1	south_sweden	232
6137	1	south_sweden	233
6145	1	south_sweden	238
6154	1	north_sweden	244
6163	1	north_sweden	245
6173	1	north_sweden	249
6276	1	germany	286
6284	1	south_sweden	287
6296	1	central_europe	288
6445	1	central_europe	294
6957	1	central_europe	337
6982	1	germany	355
7244	1	germany	431
7268	1	admixed	436
8231	1	south_sweden	523
8256	1	admixed	539
8259	1	south_sweden	541
8306	1	south_sweden	548
8335	1	south_sweden	554
8351	1	north_sweden	557
8376	1	north_sweden	563
9057	1	south_sweden	576
9380	1	south_sweden	623
9442	1	germany	649
9453	1	south_sweden	653
9517	1	western_europe	671
9521	1	spain	675
9526	1	spain	680
9527	1	admixed	681
9528	1	spain	682
9546	1	spain	699
9548	1	admixed	701
9552	1	admixed	705
9564	1	spain	716
9577	1	spain	725
9581	1	admixed	728
9582	1	spain	729
9589	1	spain	736
9599	1	western_europe	746
9601	1	spain	748
9811	1	central_europe	929
9822	1	spain	939
9843	1	spain	958
9844	1	spain	959
9864	1	spain	978
9870	1	spain	983
9874	1	spain	986
9881	1	admixed	993
9883	1	spain	995
9885	1	spain	996
9950	1	spain	1048
997	1	south_sweden	43
10017	2	central_europe	1104
1254	2	north_sweden	53
430	2	central_europe	15
5867	2	south_sweden	150
6012	2	north_sweden	163
6021	2	south_sweden	169
6035	2	south_sweden	176
6039	2	admixed	179
6085	2	south_sweden	193
6099	2	south_sweden	205
6104	2	south_sweden	209
6113	2	south_sweden	217
6122	2	south_sweden	222
6128	2	south_sweden	227
6149	2	south_sweden	240
6150	2	south_sweden	241
6177	2	north_sweden	251
6184	2	north_sweden	253
6188	2	south_sweden	254
6191	2	south_sweden	256
6194	2	south_sweden	259
6210	2	north_sweden	266
6252	2	germany	282
6268	2	germany	285
6918	2	north_sweden	318
6961	2	spain	341
6970	2	spain	347
6989	2	western_europe	359
7158	2	central_europe	406
7276	2	germany	438
7382	2	admixed	475
8214	2	western_europe	519
8240	2	south_sweden	531
8242	2	south_sweden	533
8249	2	south_sweden	538
8283	2	south_sweden	543
8426	2	south_sweden	570
9399	2	south_sweden	634
9408	2	south_sweden	639
9421	2	south_sweden	644
9535	2	spain	689
9553	2	spain	706
9556	2	spain	709
9558	2	admixed	711
9585	2	western_europe	732
9586	2	spain	733
9587	2	spain	734
9596	2	admixed	743
9597	2	spain	744
9756	2	central_europe	879
9778	2	central_europe	896
9819	2	spain	936
9825	2	spain	942
9834	2	spain	950
9840	2	spain	956
9856	2	spain	971
9857	2	spain	972
9859	2	spain	974
9867	2	spain	980
9868	2	spain	981
9890	2	admixed	1000
9892	2	admixed	1002
9902	2	spain	1010
9906	2	admixed	1014
992	2	south_sweden	42
9949	2	western_europe	1047
1062	3	south_sweden	47
5832	3	south_sweden	144
5865	3	south_sweden	149
5907	3	central_europe	154
6019	3	south_sweden	167
6024	3	south_sweden	172
6038	3	south_sweden	178
6071	3	north_sweden	188
6074	3	south_sweden	190
6076	3	south_sweden	191
6108	3	western_europe	213
6118	3	south_sweden	220
6124	3	south_sweden	224
6131	3	south_sweden	228
6140	3	south_sweden	235
6148	3	south_sweden	239
6151	3	south_sweden	242
6153	3	north_sweden	243
6192	3	south_sweden	257
6195	3	south_sweden	260
6201	3	south_sweden	262
6242	3	south_sweden	279
6424	3	central_europe	292
6945	3	germany	334
6971	3	spain	348
6974	3	south_sweden	350
6987	3	admixed	358
6997	3	germany	362
7003	3	admixed	365
7013	3	south_sweden	367
7062	3	germany	377
7177	3	central_europe	414
7255	3	germany	434
7305	3	admixed	445
8222	3	south_sweden	520
8227	3	north_sweden	521
8241	3	south_sweden	532
8264	3	spain	542
8422	3	south_sweden	568
9363	3	north_sweden	619
9371	3	north_sweden	622
9386	3	north_sweden	627
9405	3	south_sweden	637
9519	3	spain	673
9540	3	spain	693
9562	3	spain	715
9565	3	admixed	717
9567	3	spain	718
9578	3	western_europe	726
9591	3	admixed	738
9594	3	spain	741
9595	3	admixed	742
9776	3	central_europe	894
9820	3	spain	937
9833	3	spain	949
9836	3	spain	952
9845	3	spain	960
9846	3	spain	961
9851	3	western_europe	966
9858	3	admixed	973
9878	3	spain	990
9886	3	spain	997
9891	3	spain	1001
9895	3	spain	1004
9903	3	spain	1011
9942	3	spain	1040
