accession_id	fold	genetic_group	nearclone_block
1002	0	south_sweden	44
1062	0	south_sweden	47
1254	0	north_sweden	53
139	0	western_europe	6
5165	0	admixed	112
5353	0	western_europe	120
5865	0	south_sweden	149
5907	0	central_europe	154
6009	0	north_sweden	160
6012	0	north_sweden	163
6097	0	south_sweden	203
6100	0	south_sweden	206
6122	0	south_sweden	222
6124	0	south_sweden	224
6137	0	south_sweden	233
6149	0	south_sweden	240
6173	0	north_sweden	249
6193	0	south_sweden	258
6242	0	south_sweden	279
6258	0	admixed	284
6284	0	south_sweden	287
6903	0	central_europe	309
6924	0	western_europe	323
6933	0	spain	329
6982	0	germany	355
7008	0	germany	366
7013	0	south_sweden	367
7268	0	admixed	436
7305	0	admixed	445
8234	0	south_sweden	525
8237	0	south_sweden	528
8326	0	south_sweden	552
8386	0	central_europe	564
8422	0	south_sweden	568
8426	0	south_sweden	570
9321	0	north_sweden	611
9363	0	north_sweden	619
9399	0	south_sweden	634
9408	0	south_sweden	639
9409	0	south_sweden	640
9454	0	south_sweden	654
9476	0	germany	658
9519	0	spain	673
9534	0	spain	688
9546	0	spain	699
9547	0	spain	700
9551	0	admixed	704
9553	0	spain	706
9582	0	spain	729
9585	0	western_europe	732
9586	0	spain	733
9588	0	spain	735
9589	0	spain	736
9594	0	spain	741
9776	0	central_europe	894
9804	0	central_europe	922
9848	0	spain	963
9849	0	admixed	964
9852	0	spain	967
9861	0	spain	976
9882	0	spain	994
9885	0	spain	996
9890	0	admixed	1000
9891	0	spain	1001
9942	0	spain	1040
997	0	south_sweden	43
1063	1	south_sweden	48
5023	1	western_europe	109
5867	1	south_sweden	150
6021	1	south_sweden	169
6023	1	south_sweden	171
6024	1	south_sweden	172
6036	1	south_sweden	177
6039	1	admixed	179
6041	1	south_sweden	181
6074	1	south_sweden	190
6094	1	south_sweden	200
6106	1	south_sweden	211
6111	1	south_sweden	215
6115	1	south_sweden	219
6125	1	south_sweden	225
6126	1	south_sweden	226
6128	1	south_sweden	227
6132	1	south_sweden	229
6148	1	south_sweden	239
6163	1	north_sweden	245
6177	1	north_sweden	251
6189	1	south_sweden	255
6217	1	north_sweden	269
6276	1	germany	286
6424	1	central_europe	292
6918	1	north_sweden	318
6957	1	central_europe	337
6961	1	spain	341
7002	1	germany	364
7133	1	germany	402
7169	1	admixed	413
7177	1	central_europe	414
7327	1	spain	454
8214	1	western_europe	519
8222	1	south_sweden	520
8227	1	north_sweden	521
8241	1	south_sweden	532
9386	1	north_sweden	627
9395	1	south_sweden	633
9404	1	south_sweden	636
9442	1	germany	649
9520	1	spain	674
9525	1	spain	679
9531	1	spain	685
9552	1	admixed	705
9557	1	spain	710
9562	1	spain	715
9564	1	spain	716
9565	1	admixed	717
9568	1	spain	719
9578	1	western_europe	726
9591	1	admixed	738
9772	1	central_europe	891
9795	1	central_europe	913
9821	1	spain	938
9822	1	spain	939
9824	1	admixed	941
9826	1	western_europe	943
9840	1	spain	956
9841	1	spain	957
9855	1	spain	970
9860	1	spain	975
9868	1	spain	981
9877	1	admixed	989
9901	1	spain	1009
9904	1	spain	1012
992	1	south_sweden	42
1061	2	south_sweden	46
6011	2	north_sweden	162
6038	2	south_sweden	178
6069	2	north_sweden	186
6076	2	south_sweden	191
6088	2	south_sweden	196
6098	2	south_sweden	204
6112	2	south_sweden	216
6114	2	south_sweden	218
6118	2	south_sweden	220
6133	2	south_sweden	230
6138	2	south_sweden	234
6145	2	south_sweden	238
6169	2	north_sweden	247
6184	2	north_sweden	253
6188	2	south_sweden	254
6195	2	south_sweden	260
6235	2	north_sweden	274
6252	2	germany	282
6296	2	central_europe	288
6413	2	south_sweden	291
6445	2	central_europe	294
6970	2	spain	347
6987	2	admixed	358
7062	2	germany	377
7147	2	admixed	405
7244	2	germany	431
7328	2	spain	455
7343	2	south_sweden	460
7354	2	south_sweden	467
8242	2	south_sweden	533
8249	2	south_sweden	538
8256	2	admixed	539
8306	2	south_sweden	548
8335	2	south_sweden	554
8376	2	north_sweden	563
9339	2	south_sweden	615
9369	2	south_sweden	620
9405	2	south_sweden	637
9470	2	south_sweden	656
9517	2	western_europe	671
9524	2	spain	678
9539	2	spain	692
9556	2	spain	709
9573	2	spain	722
9602	2	spain	749
9806	2	central_europe	924
9807	2	central_europe	925
9825	2	spain	942
9833	2	spain	949
9835	2	admixed	951
9836	2	spain	952
9838	2	admixed	954
9839	2	admixed	955
9843	2	spain	958
9846	2	spain	961
9851	2	western_europe	966
9858	2	admixed	973
9867	2	spain	980
9874	2	spain	986
9888	2	spain	999
9899	2	spain	1007
9902	2	spain	1010
9938	2	western_europe	1037
9949	2	western_europe	1047
9950	2	spain	1048
10005	3	central_europe	1094
10017	3	central_europe	1104
410	3	central_europe	12
6013	3	north_sweden	164
6016	3	north_sweden	165
6019	3	south_sweden	167
6034	3	south_sweden	175
6040	3	south_sweden	180
6043	3	north_sweden	183
6085	3	south_sweden	193
6090	3	south_sweden	197
6099	3	south_sweden	205
6105	3	south_sweden	210
6109	3	south_sweden	214
6140	3	south_sweden	235
6142	3	south_sweden	237
6151	3	south_sweden	242
6192	3	south_sweden	257
6202	3	south_sweden	263
6210	3	north_sweden	266
6915	3	germany	316
6974	3	south_sweden	350
6997	3	germany	362
7003	3	admixed	365
7119	3	germany	396
7346	3	south_sweden	462
7382	3	admixed	475
8231	3	south_sweden	523
8247	3	south_sweden	537
8307	3	south_sweden	549
8351	3	north_sweden	557
8369	3	south_sweden	562
9057	3	south_sweden	576
9407	3	south_sweden	638
9421	3	south_sweden	644
9436	3	south_sweden	647
9506	3	admixed	661
9526	3	spain	680
9527	3	admixed	681
9532	3	spain	686
9540	3	spain	693
9561	3	admixed	714
9569	3	western_europe	720
9577	3	spain	725
9584	3	spain	731
9593	3	spain	740
9599	3	western_europe	746
9756	3	central_europe	879
9778	3	central_europe	896
9820	3	spain	937
9834	3	spain	950
9844	3	spain	959
9850	3	spain	965
9853	3	western_europe	968
9857	3	spain	972
9859	3	spain	974
9870	3	spain	983
9878	3	spain	990
9880	3	spain	992
9881	3	admixed	993
9883	3	spain	995
9897	3	admixed	1005
9898	3	spain	1006
991	3	south_sweden	41
9948	3	spain	1046
