accession_id	fold	genetic_group	nearclone_block
10002	0	western_europe	1092
10006	0	italy_balkan_caucasus	1095
10009	0	asia	1097
10012	0	italy_balkan_caucasus	1100
10022	0	admixed	1107
1254	0	north_sweden	53
1853	0	germany	76
430	0	central_europe	15
4807	0	western_europe	101
4900	0	western_europe	106
5165	0	admixed	112
5210	0	western_europe	113
5748	0	germany	131
5832	0	south_sweden	144
5950	0	central_europe	156
6017	0	north_sweden	166
6020	0	south_sweden	168
6023	0	south_sweden	171
6042	0	admixed	182
6070	0	north_sweden	187
6074	0	south_sweden	190
6094	0	south_sweden	200
6118	0	south_sweden	220
6137	0	south_sweden	233
6142	0	south_sweden	237
6145	0	south_sweden	238
6172	0	north_sweden	248
6184	0	north_sweden	253
6188	0	south_sweden	254
6243	0	central_europe	280
6258	0	admixed	284
630	0	western_europe	22
6434	0	admixed	293
6968	0	north_sweden	345
6973	0	germany	349
6979	0	central_europe	353
6981	0	admixed	354
6984	0	central_europe	356
6987	0	admixed	358
6992	0	admixed	361
7002	0	germany	364
7062	0	germany	377
7067	0	central_europe	380
7096	0	admixed	388
7106	0	central_europe	391
7120	0	central_europe	397
7127	0	admixed	400
7130	0	western_europe	401
7161	0	germany	408
7164	0	south_sweden	411
7177	0	central_europe	414
7199	0	germany	419
7258	0	germany	435
7276	0	germany	438
7306	0	western_europe	446
7314	0	admixed	448
7328	0	spain	455
7350	0	central_europe	465
7377	0	germany	473
7387	0	western_europe	478
7411	0	central_europe	482
7416	0	germany	485
7418	0	admixed	487
7424	0	central_europe	489
7517	0	germany	500
8230	0	south_sweden	522
8240	0	south_sweden	531
8244	0	western_europe	535
8247	0	south_sweden	537
8256	0	admixed	539
8366	0	admixed	561
8386	0	central_europe	564
8387	0	germany	565
8420	0	germany	567
8424	0	asia	569
9057	0	south_sweden	576
9104	0	italy_balkan_caucasus	594
9105	0	italy_balkan_caucasus	595
9113	0	italy_balkan_caucasus	598
9114	0	italy_balkan_caucasus	599
9130	0	asia	604
9134	0	asia	607
9312	0	western_europe	609
932	0	western_europe	40
9353	0	south_sweden	618
9380	0	south_sweden	623
9386	0	north_sweden	627
9390	0	south_sweden	629
9391	0	south_sweden	630
9394	0	admixed	632
9402	0	south_sweden	635
9404	0	south_sweden	636
9407	0	south_sweden	638
9409	0	south_sweden	640
9436	0	south_sweden	647
9442	0	germany	649
9450	0	south_sweden	650
9503	0	western_europe	660
9509	0	spain	664
9512	0	spain	667
9519	0	spain	673
9520	0	spain	674
9534	0	spain	688
9535	0	spain	689
9541	0	spain	694
9542	0	relict	695
9547	0	spain	700
9559	0	admixed	712
9571	0	western_europe	721
9583	0	relict	730
9589	0	spain	736
9596	0	admixed	743
9599	0	western_europe	746
9609	0	asia	753
9611	0	asia	755
9621	0	asia	763
9624	0	asia	765
9633	0	asia	774
9639	0	asia	780
9640	0	asia	781
9641	0	asia	782
9661	0	italy_balkan_caucasus	799
9664	0	central_europe	801
9672	0	central_europe	809
9678	0	central_europe	813
9684	0	central_europe	819
9689	0	central_europe	823
9691	0	admixed	825
9693	0	central_europe	827
9704	0	italy_balkan_caucasus	837
9708	0	italy_balkan_caucasus	841
9713	0	italy_balkan_caucasus	846
9714	0	italy_balkan_caucasus	847
9718	0	italy_balkan_caucasus	850
9719	0	italy_balkan_caucasus	851
9722	0	italy_balkan_caucasus	854
9725	0	italy_balkan_caucasus	856
9727	0	central_europe	858
9728	0	central_europe	859
9730	0	central_europe	861
9735	0	central_europe	865
9738	0	admixed	868
9739	0	central_europe	869
9743	0	admixed	871
9747	0	central_europe	874
9771	0	central_europe	890
9777	0	central_europe	895
9785	0	central_europe	903
9791	0	central_europe	909
9794	0	central_europe	912
9799	0	central_europe	917
9820	0	spain	937
9825	0	spain	942
9830	0	admixed	946
9833	0	spain	949
9850	0	spain	965
9856	0	spain	971
9858	0	admixed	973
9867	0	spain	980
9871	0	relict	984
9874	0	spain	986
9875	0	western_europe	987
9881	0	admixed	993
9883	0	spain	995
9887	0	relict	998
9902	0	spain	1010
9906	0	admixed	1014
992	0	south_sweden	42
9920	0	germany	1024
9921	0	western_europe	1025
9924	0	admixed	1026
9937	0	western_europe	1036
9938	0	western_europe	1037
9946	0	spain	1044
9956	0	asia	1053
9963	0	italy_balkan_caucasus	1059
9969	0	italy_balkan_caucasus	1064
9974	0	central_europe	1069
9985	0	italy_balkan_caucasus	1079
9986	0	italy_balkan_caucasus	1080
9995	0	central_europe	1086
10001	1	western_europe	1091
10015	1	asia	1103
10020	1	central_europe	1106
1257	1	north_sweden	54
2171	1	germany	88
2202	1	admixed	90
265	1	admixed	8
403	1	central_europe	11
428	1	central_europe	14
5023	1	western_europe	109
5577	1	western_europe	123
5757	1	admixed	132
5784	1	admixed	137
5837	1	central_europe	146
5921	1	central_europe	155
5993	1	central_europe	158
6011	1	north_sweden	162
6034	1	south_sweden	175
6040	1	south_sweden	180
6092	1	south_sweden	199
6102	1	south_sweden	208
6112	1	south_sweden	216
6132	1	south_sweden	229
6133	1	south_sweden	230
6134	1	south_sweden	231
6169	1	north_sweden	247
6174	1	north_sweden	250
6192	1	south_sweden	257
6193	1	south_sweden	258
6195	1	south_sweden	260
6201	1	south_sweden	262
6210	1	north_sweden	266
6244	1	north_sweden	281
6268	1	germany	285
6396	1	central_europe	290
6445	1	central_europe	294
6974	1	south_sweden	350
7008	1	germany	366
7025	1	central_europe	369
7036	1	germany	374
7063	1	relict	378
7077	1	italy_balkan_caucasus	384
7094	1	germany	387
7117	1	germany	395
7125	1	germany	398
7126	1	admixed	399
7165	1	germany	412
