accession_id	fold	genetic_group	nearclone_block
10001	0	western_europe	1091
10008	0	asia	1096
10014	0	italy_balkan_caucasus	1102
10020	0	central_europe	1106
1853	0	germany	76
2016	0	admixed	81
2276	0	admixed	94
2317	0	admixed	98
350	0	western_europe	9
403	0	central_europe	11
428	0	central_europe	14
4779	0	western_europe	100
5253	0	western_europe	116
5822	0	admixed	141
5867	0	south_sweden	150
5890	0	central_europe	152
5950	0	central_europe	156
6008	0	central_europe	159
6009	0	north_sweden	160
6019	0	south_sweden	167
6038	0	south_sweden	178
6041	0	south_sweden	181
6043	0	north_sweden	183
6046	0	north_sweden	184
6071	0	north_sweden	188
6076	0	south_sweden	191
6088	0	south_sweden	196
6102	0	south_sweden	208
6107	0	south_sweden	212
6114	0	south_sweden	218
6115	0	south_sweden	219
6128	0	south_sweden	227
6169	0	north_sweden	247
6173	0	north_sweden	249
6189	0	south_sweden	255
6194	0	south_sweden	259
6203	0	south_sweden	264
6218	0	north_sweden	270
6221	0	north_sweden	272
6240	0	north_sweden	277
6255	0	germany	283
6413	0	south_sweden	291
6445	0	central_europe	294
6680	0	western_europe	295
6975	0	central_europe	351
6982	0	germany	355
6987	0	admixed	358
6990	0	admixed	360
7008	0	germany	366
7025	0	central_europe	369
7026	0	western_europe	370
7061	0	admixed	376
7063	0	relict	378
7068	0	italy_balkan_caucasus	381
7077	0	italy_balkan_caucasus	384
7107	0	western_europe	392
7165	0	germany	412
7169	0	admixed	413
7192	0	germany	418
7207	0	central_europe	422
7209	0	admixed	424
7231	0	germany	429
7236	0	central_europe	430
7250	0	germany	433
7255	0	germany	434
7287	0	germany	441
7306	0	western_europe	446
7316	0	admixed	449
7342	0	admixed	459
7347	0	central_europe	463
7394	0	admixed	479
7516	0	germany	499
7517	0	germany	500
768	0	asia	31
7717	0	germany	509
7947	0	germany	513
8222	0	south_sweden	520
8240	0	south_sweden	531
8241	0	south_sweden	532
8243	0	western_europe	534
8246	0	germany	536
8247	0	south_sweden	537
8256	0	admixed	539
8311	0	central_europe	550
8335	0	south_sweden	554
8366	0	admixed	561
9067	0	italy_balkan_caucasus	578
9069	0	italy_balkan_caucasus	579
9070	0	italy_balkan_caucasus	580
9085	0	italy_balkan_caucasus	586
9089	0	italy_balkan_caucasus	587
9091	0	italy_balkan_caucasus	588
9103	0	italy_balkan_caucasus	593
9105	0	italy_balkan_caucasus	595
9113	0	italy_balkan_caucasus	598
9121	0	italy_balkan_caucasus	601
9312	0	western_europe	609
932	0	western_europe	40
9381	0	admixed	624
9383	0	admixed	626
9388	0	north_sweden	628
9390	0	south_sweden	629
9394	0	admixed	632
9404	0	south_sweden	636
9405	0	south_sweden	637
9408	0	south_sweden	639
9451	0	south_sweden	651
9453	0	south_sweden	653
9514	0	spain	669
9531	0	spain	685
9535	0	spain	689
9540	0	spain	693
9543	0	relict	696
9555	0	relict	708
9558	0	admixed	711
9559	0	admixed	712
9562	0	spain	715
9569	0	western_europe	720
9571	0	western_europe	721
9573	0	spain	722
9577	0	spain	725
9583	0	relict	730
9585	0	western_europe	732
9588	0	spain	735
9589	0	spain	736
9597	0	spain	744
9601	0	spain	748
9617	0	asia	760
9621	0	asia	763
9622	0	admixed	764
9626	0	asia	767
9627	0	asia	768
9630	0	asia	771
9634	0	asia	775
9640	0	asia	781
9642	0	asia	783
9648	0	italy_balkan_caucasus	789
9666	0	central_europe	803
9676	0	central_europe	811
9680	0	central_europe	815
9681	0	central_europe	816
9682	0	central_europe	817
9691	0	admixed	825
9696	0	central_europe	830
9714	0	italy_balkan_caucasus	847
9732	0	central_europe	863
9757	0	italy_balkan_caucasus	880
9764	0	admixed	885
9769	0	central_europe	888
9784	0	central_europe	902
9785	0	central_europe	903
9786	0	central_europe	904
9788	0	central_europe	906
9797	0	central_europe	915
9804	0	central_europe	922
9806	0	central_europe	924
9809	0	western_europe	927
9810	0	central_europe	928
9811	0	central_europe	929
9822	0	spain	939
9825	0	spain	942
9831	0	admixed	947
9836	0	spain	952
9839	0	admixed	955
9841	0	spain	957
9848	0	spain	963
9858	0	admixed	973
9862	0	western_europe	977
9871	0	relict	984
9876	0	spain	988
9885	0	spain	996
9891	0	spain	1001
9908	0	western_europe	1015
9920	0	germany	1024
9929	0	western_europe	1031
9946	0	spain	1044
9951	0	asia	1049
9957	0	asia	1054
9959	0	asia	1056
9962	0	italy_balkan_caucasus	1058
997	0	south_sweden	43
9971	0	central_europe	1066
9972	0	central_europe	1067
9980	0	italy_balkan_caucasus	1074
9986	0	italy_balkan_caucasus	1080
9995	0	central_europe	1086
9996	0	central_europe	1087
9998	0	admixed	1089
10004	1	italy_balkan_caucasus	1093
10012	1	italy_balkan_caucasus	1100
10015	1	asia	1103
10017	1	central_europe	1104
1063	1	south_sweden	48
1317	1	admixed	56
159	1	western_europe	7
351	1	western_europe	10
4807	1	western_europe	101
5023	1	western_europe	109
5151	1	admixed	111
5236	1	western_europe	114
5784	1	admixed	137
5800	1	germany	139
5832	1	south_sweden	144
5874	1	central_europe	151
6017	1	north_sweden	166
6020	1	south_sweden	168
6024	1	south_sweden	172
6025	1	north_sweden	173
6064	1	north_sweden	185
6069	1	north_sweden	186
6070	1	north_sweden	187
6073	1	south_sweden	189
6090	1	south_sweden	197
6092	1	south_sweden	199
6100	1	south_sweden	206
6105	1	south_sweden	210
6106	1	south_sweden	211
6122	1	south_sweden	222
6136	1	south_sweden	232
6138	1	south_sweden	234
6149	1	south_sweden	240
6150	1	south_sweden	241
6184	1	north_sweden	253
6193	1	south_sweden	258
6210	1	north_sweden	266
6268	1	germany	285
6434	1	admixed	293
6901	1	north_sweden	308
6997	1	germany	362
7003	1	admixed	365
7062	1	germany	377
7096	1	admixed	388
7103	1	central_europe	390
7127	1	admixed	400
7130	1	western_europe	401
7133	1	germany	402
7160	1	germany	407
7186	1	central_europe	417
7208	1	germany	423
7248	1	germany	432
7288	1	admixed	442
7298	1	central_europe	444
7305	1	admixed	445
7320	1	western_europe	451
7333	1	central_europe	457
7346	1	south_sweden	462
7354	1	south_sweden	467
7356	1	germany	468
7377	1	germany	473
7387	1	western_europe	478
7396	1	central_europe	480
7418	1	admixed	487
7419	1	germany	488
7477	1	admixed	496
7917	1	germany	512
801	1	germany	33
8239	1	germany	530
8244	1	western_europe	535
8249	1	south_sweden	538
8259	1	south_sweden	541
8297	1	western_europe	547
8326	1	south_sweden	552
8365	1	central_europe	560
8369	1	south_sweden	562
8419	1	central_europe	566
8420	1	germany	567
9075	1	italy_balkan_caucasus	581
9099	1	italy_balkan_caucasus	590
9104	1	italy_balkan_caucasus	594
9106	1	italy_balkan_caucasus	596
9111	1	italy_balkan_caucasus	597
9125	1	asia	602
9130	1	asia	604
9298	1	western_europe	608
9321	1	north_sweden	611
9332	1	north_sweden	613
9380	1	south_sweden	623
9382	1	admixed	625
9391	1	south_sweden	630
9399	1	south_sweden	634
9416	1	south_sweden	643
9436	1	south_sweden	647
9442	1	germany	649
9513	1	admixed	668
9517	1	western_europe	671
9525	1	spain	679
9530	1	admixed	684
9532	1	spain	686
9536	1	admixed	690
9537	1	spain	691
9541	1	spain	694
9542	1	relict	695
9557	1	spain	710
9567	1	spain	718
9568	1	spain	719
9576	1	admixed	724
9593	1	spain	740
9602	1	spain	749
9616	1	asia	759
9620	1	asia	762
9629	1	asia	770
9632	1	asia	773
9636	1	asia	777
9643	1	asia	784
9644	1	central_europe	785
9653	1	italy_balkan_caucasus	792
9660	1	italy_balkan_caucasus	798
9664	1	central_europe	801
9672	1	central_europe	809
9684	1	central_europe	819
9685	1	central_europe	820
9692	1	central_europe	826
9695	1	central_europe	829
9704	1	italy_balkan_caucasus	837
9709	1	italy_balkan_caucasus	842
9712	1	italy_balkan_caucasus	845
9718	1	italy_balkan_caucasus	850
9725	1	italy_balkan_caucasus	856
9727	1	central_europe	858
9730	1	central_europe	861
9735	1	central_europe	865
9737	1	asia	867
9738	1	admixed	868
9744	1	admixed	872
9747	1	central_europe	874
9762	1	admixed	884
9768	1	central_europe	887
9770	1	central_europe	889
9772	1	central_europe	891
9775	1	central_europe	893
9776	1	central_europe	894
9779	1	central_europe	897
9791	1	central_europe	909
9805	1	central_europe	923
9808	1	central_europe	926
9820	1	spain	937
9830	1	admixed	946
9833	1	spain	949
9837	1	relict	953
9843	1	spain	958
9853	1	western_europe	968
9854	1	western_europe	969
9855	1	spain	970
9856	1	spain	971
9860	1	spain	975
9869	1	relict	982
9877	1	admixed	989
9880	1	spain	992
9882	1	spain	994
9883	1	spain	995
9887	1	relict	998
9888	1	spain	999
9895	1	spain	1004
9897	1	admixed	1005
992	1	south_sweden	42
9924	1	admixed	1026
9926	1	western_europe	1028
9928	1	western_europe	1030
9930	1	central_europe	1032
9935	1	western_europe	1035
9939	1	relict	1038
9949	1	western_europe	1047
9953	1	asia	1051
9958	1	asia	1055
9960	1	asia	1057
9968	1	italy_balkan_caucasus	1063
9970	1	central_europe	1065
9974	1	central_europe	1069
9979	1	central_europe	1073
9984	1	admixed	1078
9985	1	italy_balkan_caucasus	1079
9987	1	italy_balkan_caucasus	1081
9988	1	italy_balkan_caucasus	1082
9993	1	admixed	1085
9997	1	central_europe	1088
10002	2	western_europe	1092
10006	2	italy_balkan_caucasus	1095
10022	2	admixed	1107
1062	2	south_sweden	47
1257	2	north_sweden	54
1829	2	germany	71
1872	2	germany	77
1890	2	asia	78
265	2	admixed	8
4884	2	western_europe	105
4900	2	western_europe	106
4958	2	western_europe	108
5104	2	germany	110
5165	2	admixed	112
5276	2	western_europe	117
5768	2	admixed	133
5830	2	south_sweden	142
5831	2	south_sweden	143
5837	2	central_europe	146
5907	2	central_europe	154
5921	2	central_europe	155
5993	2	central_europe	158
6011	2	north_sweden	162
6013	2	north_sweden	164
6016	2	north_sweden	165
6035	2	south_sweden	176
6036	2	south_sweden	177
6040	2	south_sweden	180
6074	2	south_sweden	190
6098	2	south_sweden	204
6108	2	western_europe	213
6111	2	south_sweden	215
6124	2	south_sweden	224
6126	2	south_sweden	226
6131	2	south_sweden	228
6140	2	south_sweden	235
6145	2	south_sweden	238
6153	2	north_sweden	243
6174	2	north_sweden	250
6180	2	germany	252
6195	2	south_sweden	260
6201	2	south_sweden	262
6209	2	north_sweden	265
6243	2	central_europe	280
6252	2	germany	282
6276	2	germany	286
6284	2	south_sweden	287
630	2	western_europe	22
6396	2	central_europe	290
6744	2	germany	298
6900	2	north_sweden	307
6909	2	germany	313
6918	2	north_sweden	318
6967	2	western_europe	344
6981	2	admixed	354
6989	2	western_europe	359
6992	2	admixed	361
7013	2	south_sweden	367
7064	2	western_europe	379
7102	2	germany	389
7109	2	western_europe	393
7117	2	germany	395
7138	2	admixed	403
7143	2	germany	404
7161	2	germany	408
7162	2	germany	409
7164	2	south_sweden	411
7213	2	admixed	425
7268	2	admixed	436
7273	2	central_europe	437
7282	2	germany	440
7296	2	central_europe	443
7328	2	spain	455
7343	2	south_sweden	460
7349	2	central_europe	464
7372	2	central_europe	471
7384	2	admixed	477
7404	2	admixed	481
7413	2	central_europe	483
7416	2	germany	485
7460	2	central_europe	492
8231	2	south_sweden	523
8235	2	central_europe	526
8236	2	central_europe	527
8237	2	south_sweden	528
8242	2	south_sweden	533
8334	2	admixed	553
8337	2	western_europe	555
8424	2	asia	569
88	2	western_europe	4
9057	2	south_sweden	576
9095	2	italy_balkan_caucasus	589
9102	2	italy_balkan_caucasus	592
9115	2	italy_balkan_caucasus	600
9131	2	asia	605
9133	2	asia	606
9336	2	admixed	614
9407	2	south_sweden	638
9427	2	north_sweden	645
9450	2	south_sweden	650
9455	2	south_sweden	655
9476	2	germany	658
9511	2	spain	666
9515	2	spain	670
9521	2	spain	675
9522	2	spain	676
9527	2	admixed	681
9539	2	spain	692
9545	2	relict	698
9552	2	admixed	705
9553	2	spain	706
9561	2	admixed	714
9565	2	admixed	717
9579	2	admixed	727
9586	2	spain	733
9594	2	spain	741
9595	2	admixed	742
9598	2	relict	745
9600	2	relict	747
9607	2	asia	751
9608	2	asia	752
9609	2	asia	753
9610	2	asia	754
9613	2	italy_balkan_caucasus	757
9625	2	asia	766
9637	2	asia	778
9639	2	asia	780
9641	2	asia	782
9649	2	italy_balkan_caucasus	790
9651	2	italy_balkan_caucasus	791
9656	2	italy_balkan_caucasus	794
9657	2	italy_balkan_caucasus	795
9683	2	central_europe	818
9687	2	central_europe	822
9689	2	central_europe	823
9693	2	central_europe	827
9708	2	italy_balkan_caucasus	841
9711	2	italy_balkan_caucasus	844
9720	2	italy_balkan_caucasus	852
9722	2	italy_balkan_caucasus	854
9729	2	central_europe	860
9741	2	central_europe	870
9745	2	asia	873
9755	2	italy_balkan_caucasus	878
9761	2	central_europe	883
9771	2	central_europe	890
9774	2	central_europe	892
9778	2	central_europe	896
9781	2	central_europe	899
9783	2	admixed	901
9790	2	central_europe	908
9794	2	central_europe	912
9795	2	central_europe	913
9796	2	central_europe	914
9800	2	central_europe	918
9815	2	central_europe	933
9817	2	spain	935
9834	2	spain	950
9835	2	admixed	951
9838	2	admixed	954
9846	2	spain	961
9847	2	western_europe	962
9864	2	spain	978
9866	2	spain	979
9868	2	spain	981
9870	2	spain	983
9879	2	relict	991
9894	2	admixed	1003
9901	2	spain	1009
9902	2	spain	1010
9905	2	relict	1013
9909	2	western_europe	1016
9921	2	western_europe	1025
9925	2	western_europe	1027
9932	2	admixed	1033
9933	2	admixed	1034
9937	2	western_europe	1036
9938	2	western_europe	1037
9943	2	spain	1041
9945	2	admixed	1043
9950	2	spain	1048
9963	2	italy_balkan_caucasus	1059
9964	2	italy_balkan_caucasus	1060
9965	2	italy_balkan_caucasus	1061
9969	2	italy_balkan_caucasus	1064
9976	2	central_europe	1071
9999	2	central_europe	1090
10005	3	central_europe	1094
10009	3	asia	1097
10010	3	asia	1098
10023	3	admixed	1108
108	3	western_europe	5
1552	3	north_sweden	57
2171	3	germany	88
2278	3	germany	95
430	3	central_europe	15
5210	3	western_europe	113
5577	3	western_europe	123
5644	3	western_europe	124
5720	3	admixed	128
5741	3	western_europe	130
5748	3	germany	131
5757	3	admixed	132
5779	3	western_europe	136
5811	3	admixed	140
5865	3	south_sweden	149
5893	3	central_europe	153
6021	3	south_sweden	169
6023	3	south_sweden	171
6034	3	south_sweden	175
6039	3	admixed	179
6086	3	admixed	194
6097	3	south_sweden	203
6099	3	south_sweden	205
6112	3	south_sweden	216
6118	3	south_sweden	220
6133	3	south_sweden	230
6142	3	south_sweden	237
6177	3	north_sweden	251
6188	3	south_sweden	254
6192	3	south_sweden	257
6202	3	south_sweden	263
6220	3	north_sweden	271
6238	3	north_sweden	276
6241	3	north_sweden	278
6244	3	north_sweden	281
6963	3	asia	342
6968	3	north_sweden	345
6973	3	germany	349
6979	3	central_europe	353
6984	3	central_europe	356
6986	3	western_europe	357
7000	3	germany	363
7036	3	germany	374
7067	3	central_europe	380
7072	3	admixed	383
7092	3	western_europe	386
7094	3	germany	387
7119	3	germany	396
7120	3	central_europe	397
7125	3	germany	398
7147	3	admixed	405
7181	3	admixed	415
7202	3	germany	420
7217	3	western_europe	426
7244	3	germany	431
7258	3	germany	435
7280	3	germany	439
7307	3	western_europe	447
7314	3	admixed	448
7332	3	western_europe	456
7337	3	germany	458
7344	3	admixed	461
7378	3	admixed	474
7383	3	western_europe	476
7427	3	central_europe	490
7430	3	admixed	491
7471	3	admixed	494
766	3	asia	30
8077	3	germany	516
8227	3	north_sweden	521
8230	3	south_sweden	522
8238	3	germany	529
8264	3	spain	542
8285	3	central_europe	545
8290	3	central_europe	546
8306	3	south_sweden	548
8307	3	south_sweden	549
8357	3	spain	559
8422	3	south_sweden	568
9058	3	admixed	577
9078	3	italy_balkan_caucasus	582
9079	3	italy_balkan_caucasus	583
9114	3	italy_balkan_caucasus	599
9128	3	asia	603
9134	3	asia	607
9314	3	western_europe	610
9353	3	south_sweden	618
9369	3	south_sweden	620
9371	3	north_sweden	622
9386	3	north_sweden	627
9392	3	south_sweden	631
9395	3	south_sweden	633
9402	3	south_sweden	635
9409	3	south_sweden	640
9413	3	south_sweden	642
9421	3	south_sweden	644
9454	3	south_sweden	654
9470	3	south_sweden	656
9503	3	western_europe	660
9506	3	admixed	661
9518	3	spain	672
9519	3	spain	673
9523	3	admixed	677
9528	3	spain	682
9529	3	admixed	683
9534	3	spain	688
9544	3	spain	697
9547	3	spain	700
9550	3	relict	703
9551	3	admixed	704
9554	3	relict	707
9581	3	admixed	728
9584	3	spain	731
9590	3	western_europe	737
9612	3	asia	756
9615	3	asia	758
9619	3	asia	761
9624	3	asia	765
9628	3	asia	769
9645	3	central_europe	786
9646	3	italy_balkan_caucasus	787
9647	3	italy_balkan_caucasus	788
9658	3	italy_balkan_caucasus	796
9659	3	italy_balkan_caucasus	797
9667	3	central_europe	804
9671	3	central_europe	808
9678	3	central_europe	813
9679	3	central_europe	814
9690	3	central_europe	824
9694	3	central_europe	828
