accession_id	fold	genetic_group	nearclone_block
10002	0	western_europe	1092
10005	0	central_europe	1094
10020	0	central_europe	1106
108	0	western_europe	5
1853	0	germany	76
1925	0	germany	79
2202	0	admixed	90
2276	0	admixed	94
430	0	central_europe	15
4807	0	western_europe	101
4958	0	western_europe	108
5104	0	germany	110
5151	0	admixed	111
5349	0	western_europe	119
5486	0	germany	122
5726	0	western_europe	129
5768	0	admixed	133
5772	0	admixed	134
5779	0	western_europe	136
5832	0	south_sweden	144
5950	0	central_europe	156
5984	0	central_europe	157
5993	0	central_europe	158
6011	0	north_sweden	162
6024	0	south_sweden	172
6030	0	north_sweden	174
6035	0	south_sweden	176
6041	0	south_sweden	181
6043	0	north_sweden	183
6064	0	north_sweden	185
6086	0	admixed	194
6092	0	south_sweden	199
6109	0	south_sweden	214
6112	0	south_sweden	216
6124	0	south_sweden	224
6126	0	south_sweden	226
6142	0	south_sweden	237
6148	0	south_sweden	239
6149	0	south_sweden	240
6151	0	south_sweden	242
6169	0	north_sweden	247
6172	0	north_sweden	248
6177	0	north_sweden	251
6180	0	germany	252
6189	0	south_sweden	255
6202	0	south_sweden	263
6220	0	north_sweden	271
6268	0	germany	285
630	0	western_europe	22
6396	0	central_europe	290
6434	0	admixed	293
6445	0	central_europe	294
6744	0	germany	298
6979	0	central_europe	353
7003	0	admixed	365
7008	0	germany	366
7036	0	germany	374
7071	0	western_europe	382
7077	0	italy_balkan_caucasus	384
7094	0	germany	387
7125	0	germany	398
7161	0	germany	408
7164	0	south_sweden	411
7169	0	admixed	413
7207	0	central_europe	422
7268	0	admixed	436
7273	0	central_europe	437
7280	0	germany	439
7298	0	central_europe	444
7372	0	central_europe	471
7373	0	admixed	472
7387	0	western_europe	478
7419	0	germany	488
7517	0	germany	500
765	0	asia	29
768	0	asia	31
8234	0	south_sweden	525
8247	0	south_sweden	537
8256	0	admixed	539
8283	0	south_sweden	543
8284	0	central_europe	544
8357	0	spain	559
8387	0	germany	565
8426	0	south_sweden	570
88	0	western_europe	4
9058	0	admixed	577
9075	0	italy_balkan_caucasus	581
9081	0	italy_balkan_caucasus	584
9085	0	italy_balkan_caucasus	586
9095	0	italy_balkan_caucasus	589
9100	0	italy_balkan_caucasus	591
9102	0	italy_balkan_caucasus	592
9339	0	south_sweden	615
9382	0	admixed	625
9391	0	south_sweden	630
9392	0	south_sweden	631
9450	0	south_sweden	650
9452	0	south_sweden	652
9470	0	south_sweden	656
9503	0	western_europe	660
9511	0	spain	666
9518	0	spain	672
9540	0	spain	693
9542	0	relict	695
9544	0	spain	697
9545	0	relict	698
9558	0	admixed	711
9578	0	western_europe	726
9579	0	admixed	727
9582	0	spain	729
9593	0	spain	740
9597	0	spain	744
9599	0	western_europe	746
9607	0	asia	751
9615	0	asia	758
9619	0	asia	761
9620	0	asia	762
9625	0	asia	766
9629	0	asia	770
9632	0	asia	773
9633	0	asia	774
9635	0	asia	776
9639	0	asia	780
9643	0	asia	784
9645	0	central_europe	786
9646	0	italy_balkan_caucasus	787
9648	0	italy_balkan_caucasus	789
9651	0	italy_balkan_caucasus	791
9660	0	italy_balkan_caucasus	798
9667	0	central_europe	804
9668	0	central_europe	805
9670	0	central_europe	807
9680	0	central_europe	815
9703	0	italy_balkan_caucasus	836
9716	0	italy_balkan_caucasus	848
9721	0	italy_balkan_caucasus	853
9725	0	italy_balkan_caucasus	856
9726	0	italy_balkan_caucasus	857
9729	0	central_europe	860
9731	0	central_europe	862
9747	0	central_europe	874
9748	0	admixed	875
9756	0	central_europe	879
9771	0	central_europe	890
9776	0	central_europe	894
9781	0	central_europe	899
9788	0	central_europe	906
9798	0	central_europe	916
9799	0	central_europe	917
9808	0	central_europe	926
9812	0	central_europe	930
9814	0	central_europe	932
9822	0	spain	939
9826	0	western_europe	943
9831	0	admixed	947
9833	0	spain	949
9834	0	spain	950
9838	0	admixed	954
9845	0	spain	960
9847	0	western_europe	962
9859	0	spain	974
9861	0	spain	976
9866	0	spain	979
9867	0	spain	980
9868	0	spain	981
9871	0	relict	984
9888	0	spain	999
9891	0	spain	1001
9892	0	admixed	1002
9897	0	admixed	1005
9900	0	spain	1008
9906	0	admixed	1014
9915	0	central_europe	1021
9929	0	western_europe	1031
9933	0	admixed	1034
9941	0	western_europe	1039
9945	0	admixed	1043
9947	0	relict	1045
9968	0	italy_balkan_caucasus	1063
9976	0	central_europe	1071
9991	0	italy_balkan_caucasus	1084
10004	1	italy_balkan_caucasus	1093
10010	1	asia	1098
10014	1	italy_balkan_caucasus	1102
10017	1	central_europe	1104
1002	1	south_sweden	44
10022	1	admixed	1107
1063	1	south_sweden	48
1552	1	north_sweden	57
2171	1	germany	88
265	1	admixed	8
410	1	central_europe	12
428	1	central_europe	14
4779	1	western_europe	100
5023	1	western_europe	109
5253	1	western_europe	116
5353	1	western_europe	120
5741	1	western_europe	130
5757	1	admixed	132
5837	1	central_europe	146
5893	1	central_europe	153
6016	1	north_sweden	165
6020	1	south_sweden	168
6036	1	south_sweden	177
6038	1	south_sweden	178
6071	1	north_sweden	188
6090	1	south_sweden	197
6094	1	south_sweden	200
6097	1	south_sweden	203
6102	1	south_sweden	208
6128	1	south_sweden	227
6132	1	south_sweden	229
6137	1	south_sweden	233
6138	1	south_sweden	234
6150	1	south_sweden	241
6153	1	north_sweden	243
6174	1	north_sweden	250
6191	1	south_sweden	256
6240	1	north_sweden	277
