accession_id	fold	genetic_group	nearclone_block
10009	0	asia	1097
10022	0	admixed	1107
1062	0	south_sweden	47
1890	0	asia	78
2278	0	germany	95
2317	0	admixed	98
403	0	central_europe	11
430	0	central_europe	15
4807	0	western_europe	101
5726	0	western_europe	129
5741	0	western_europe	130
5748	0	germany	131
5772	0	admixed	134
5779	0	western_europe	136
5984	0	central_europe	157
6011	0	north_sweden	162
6036	0	south_sweden	177
6041	0	south_sweden	181
6042	0	admixed	182
6043	0	north_sweden	183
6046	0	north_sweden	184
6073	0	south_sweden	189
6074	0	south_sweden	190
6086	0	admixed	194
6090	0	south_sweden	197
6098	0	south_sweden	204
6109	0	south_sweden	214
6114	0	south_sweden	218
6132	0	south_sweden	229
6142	0	south_sweden	237
6145	0	south_sweden	238
6150	0	south_sweden	241
6192	0	south_sweden	257
6217	0	north_sweden	269
6220	0	north_sweden	271
6744	0	germany	298
6900	0	north_sweden	307
6975	0	central_europe	351
6979	0	central_europe	353
6981	0	admixed	354
6982	0	germany	355
6984	0	central_europe	356
6992	0	admixed	361
7008	0	germany	366
7013	0	south_sweden	367
7028	0	admixed	371
7058	0	admixed	375
7062	0	germany	377
7092	0	western_europe	386
7094	0	germany	387
7106	0	central_europe	391
7107	0	western_europe	392
7143	0	germany	404
7160	0	germany	407
7164	0	south_sweden	411
7181	0	admixed	415
7186	0	central_europe	417
7213	0	admixed	425
7282	0	germany	440
7287	0	germany	441
7319	0	admixed	450
7343	0	south_sweden	460
7382	0	admixed	475
7383	0	western_europe	476
7430	0	admixed	491
7460	0	central_europe	492
7477	0	admixed	496
772	0	asia	32
8222	0	south_sweden	520
8233	0	germany	524
8234	0	south_sweden	525
8237	0	south_sweden	528
8239	0	germany	530
8244	0	western_europe	535
8297	0	western_europe	547
8311	0	central_europe	550
8343	0	admixed	556
8351	0	north_sweden	557
8357	0	spain	559
8365	0	central_europe	560
8366	0	admixed	561
8376	0	north_sweden	563
8387	0	germany	565
88	0	western_europe	4
9069	0	italy_balkan_caucasus	579
9079	0	italy_balkan_caucasus	583
9081	0	italy_balkan_caucasus	584
9095	0	italy_balkan_caucasus	589
9336	0	admixed	614
9353	0	south_sweden	618
9391	0	south_sweden	630
9405	0	south_sweden	637
9436	0	south_sweden	647
9442	0	germany	649
9451	0	south_sweden	651
9452	0	south_sweden	652
9476	0	germany	658
9509	0	spain	664
9510	0	spain	665
9515	0	spain	670
9524	0	spain	678
9535	0	spain	689
9539	0	spain	692
9540	0	spain	693
9554	0	relict	707
9579	0	admixed	727
9582	0	spain	729
9584	0	spain	731
9585	0	western_europe	732
9587	0	spain	734
9589	0	spain	736
9590	0	western_europe	737
9593	0	spain	740
9595	0	admixed	742
9599	0	western_europe	746
9600	0	relict	747
9608	0	asia	752
9620	0	asia	762
9626	0	asia	767
9631	0	asia	772
9640	0	asia	781
9641	0	asia	782
9644	0	central_europe	785
9648	0	italy_balkan_caucasus	789
9651	0	italy_balkan_caucasus	791
9655	0	italy_balkan_caucasus	793
9656	0	italy_balkan_caucasus	794
9658	0	italy_balkan_caucasus	796
9665	0	central_europe	802
9670	0	central_europe	807
9671	0	central_europe	808
9673	0	central_europe	810
9682	0	central_europe	817
9685	0	central_europe	820
9686	0	central_europe	821
9696	0	central_europe	830
9704	0	italy_balkan_caucasus	837
9706	0	italy_balkan_caucasus	839
9716	0	italy_balkan_caucasus	848
9719	0	italy_balkan_caucasus	851
9725	0	italy_balkan_caucasus	856
9735	0	central_europe	865
9736	0	admixed	866
9745	0	asia	873
9762	0	admixed	884
9766	0	asia	886
9770	0	central_europe	889
9782	0	central_europe	900
9795	0	central_europe	913
9797	0	central_europe	915
9798	0	central_europe	916
9801	0	central_europe	919
9807	0	central_europe	925
9810	0	central_europe	928
9839	0	admixed	955
9848	0	spain	963
9862	0	western_europe	977
9866	0	spain	979
9868	0	spain	981
9869	0	relict	982
9878	0	spain	990
9887	0	relict	998
9891	0	spain	1001
9898	0	spain	1006
9903	0	spain	1011
9906	0	admixed	1014
9909	0	western_europe	1016
9914	0	central_europe	1020
9928	0	western_europe	1030
9935	0	western_europe	1035
9941	0	western_europe	1039
9945	0	admixed	1043
9956	0	asia	1053
9958	0	asia	1055
9962	0	italy_balkan_caucasus	1058
9969	0	italy_balkan_caucasus	1064
9971	0	central_europe	1066
9979	0	central_europe	1073
9980	0	italy_balkan_caucasus	1074
9986	0	italy_balkan_caucasus	1080
9997	0	central_europe	1088
10002	1	western_europe	1092
10004	1	italy_balkan_caucasus	1093
10005	1	central_europe	1094
10011	1	asia	1099
10012	1	italy_balkan_caucasus	1100
1061	1	south_sweden	46
108	1	western_europe	5
1257	1	north_sweden	54
139	1	western_europe	6
1872	1	germany	77
1925	1	germany	79
2171	1	germany	88
265	1	admixed	8
5023	1	western_europe	109
5210	1	western_europe	113
5349	1	western_europe	119
5644	1	western_europe	124
5757	1	admixed	132
5811	1	admixed	140
5822	1	admixed	141
5830	1	south_sweden	142
5831	1	south_sweden	143
5832	1	south_sweden	144
5874	1	central_europe	151
6008	1	central_europe	159
6009	1	north_sweden	160
6016	1	north_sweden	165
6024	1	south_sweden	172
6038	1	south_sweden	178
6040	1	south_sweden	180
6071	1	north_sweden	188
6094	1	south_sweden	200
6102	1	south_sweden	208
6125	1	south_sweden	225
6126	1	south_sweden	226
6136	1	south_sweden	232
6148	1	south_sweden	239
6180	1	germany	252
6189	1	south_sweden	255
6203	1	south_sweden	264
6237	1	north_sweden	275
6238	1	north_sweden	276
6244	1	north_sweden	281
6296	1	central_europe	288
6390	1	central_europe	289
6901	1	north_sweden	308
6963	1	asia	342
6987	1	admixed	358
6990	1	admixed	360
7031	1	germany	372
7072	1	admixed	383
7096	1	admixed	388
7103	1	central_europe	390
7109	1	western_europe	393
7126	1	admixed	399
7147	1	admixed	405
7192	1	germany	418
7207	1	central_europe	422
7208	1	germany	423
7255	1	germany	434
7258	1	germany	435
7273	1	central_europe	437
7288	1	admixed	442
7296	1	central_europe	443
7305	1	admixed	445
7316	1	admixed	449
7333	1	central_europe	457
7344	1	admixed	461
7347	1	central_europe	463
7373	1	admixed	472
7387	1	western_europe	478
7415	1	germany	484
7419	1	germany	488
7516	1	germany	499
763	1	asia	28
7947	1	germany	513
8077	1	germany	516
8132	1	germany	517
8246	1	germany	536
8247	1	south_sweden	537
8354	1	asia	558
8369	1	south_sweden	562
8426	1	south_sweden	570
9085	1	italy_balkan_caucasus	586
9091	1	italy_balkan_caucasus	588
9111	1	italy_balkan_caucasus	597
9125	1	asia	602
9131	1	asia	605
9134	1	asia	607
9339	1	south_sweden	615
9369	1	south_sweden	620
9399	1	south_sweden	634
9402	1	south_sweden	635
9413	1	south_sweden	642
9450	1	south_sweden	650
9481	1	south_sweden	659
9508	1	admixed	663
9512	1	spain	667
9513	1	admixed	668
9518	1	spain	672
9523	1	admixed	677
9525	1	spain	679
9527	1	admixed	681
9528	1	spain	682
9532	1	spain	686
9553	1	spain	706
9562	1	spain	715
9567	1	spain	718
9569	1	western_europe	720
9624	1	asia	765
9625	1	asia	766
9630	1	asia	771
9642	1	asia	783
9645	1	central_europe	786
9646	1	italy_balkan_caucasus	787
9657	1	italy_balkan_caucasus	795
9660	1	italy_balkan_caucasus	798
9661	1	italy_balkan_caucasus	799
9664	1	central_europe	801
9666	1	central_europe	803
9679	1	central_europe	814
9680	1	central_europe	815
9681	1	central_europe	816
9689	1	central_europe	823
9694	1	central_europe	828
9695	1	central_europe	829
9698	1	italy_balkan_caucasus	832
9700	1	italy_balkan_caucasus	834
9708	1	italy_balkan_caucasus	841
9712	1	italy_balkan_caucasus	845
9718	1	italy_balkan_caucasus	850
9720	1	italy_balkan_caucasus	852
9726	1	italy_balkan_caucasus	857
9729	1	central_europe	860
9747	1	central_europe	874
9755	1	italy_balkan_caucasus	878
9764	1	admixed	885
9768	1	central_europe	887
9774	1	central_europe	892
9788	1	central_europe	906
9791	1	central_europe	909
9803	1	central_europe	921
9805	1	central_europe	923
9817	1	spain	935
9827	1	western_europe	944
9830	1	admixed	946
9845	1	spain	960
9853	1	western_europe	968
9855	1	spain	970
9860	1	spain	975
9864	1	spain	978
9867	1	spain	980
9871	1	relict	984
9879	1	relict	991
9881	1	admixed	993
9882	1	spain	994
9885	1	spain	996
9886	1	spain	997
9894	1	admixed	1003
9899	1	spain	1007
9904	1	spain	1012
9905	1	relict	1013
9908	1	western_europe	1015
9915	1	central_europe	1021
9918	1	western_europe	1023
9925	1	western_europe	1027
9930	1	central_europe	1032
9932	1	admixed	1033
