accession_id	fold	genetic_group	nearclone_block
10004	0	italy_balkan_caucasus	1093
10012	0	italy_balkan_caucasus	1100
10013	0	italy_balkan_caucasus	1101
10018	0	central_europe	1105
10023	0	admixed	1108
1158	0	south_sweden	51
1552	0	north_sweden	57
1890	0	asia	78
1954	0	germany	80
424	0	central_europe	13
430	0	central_europe	15
4779	0	western_europe	100
4807	0	western_europe	101
4826	0	western_europe	102
5023	0	western_europe	109
5151	0	admixed	111
5349	0	western_europe	119
5726	0	western_europe	129
5830	0	south_sweden	142
5874	0	central_europe	151
5890	0	central_europe	152
5893	0	central_europe	153
5907	0	central_europe	154
5921	0	central_europe	155
5993	0	central_europe	158
6008	0	central_europe	159
6017	0	north_sweden	166
6021	0	south_sweden	169
6040	0	south_sweden	180
6097	0	south_sweden	203
6108	0	western_europe	213
6111	0	south_sweden	215
6134	0	south_sweden	231
6138	0	south_sweden	234
6140	0	south_sweden	235
6148	0	south_sweden	239
6180	0	germany	252
6189	0	south_sweden	255
6191	0	south_sweden	256
6193	0	south_sweden	258
6203	0	south_sweden	264
6209	0	north_sweden	265
6244	0	north_sweden	281
6390	0	central_europe	289
6445	0	central_europe	294
6744	0	germany	298
6970	0	spain	347
6984	0	central_europe	356
6989	0	western_europe	359
7013	0	south_sweden	367
7028	0	admixed	371
7031	0	germany	372
7077	0	italy_balkan_caucasus	384
7096	0	admixed	388
7109	0	western_europe	393
7125	0	germany	398
7127	0	admixed	400
7162	0	germany	409
7163	0	admixed	410
7164	0	south_sweden	411
7177	0	central_europe	414
7209	0	admixed	424
7218	0	admixed	427
7250	0	germany	433
7255	0	germany	434
7316	0	admixed	449
7343	0	south_sweden	460
7378	0	admixed	474
7387	0	western_europe	478
7394	0	admixed	479
7416	0	germany	485
7424	0	central_europe	489
7460	0	central_europe	492
7517	0	germany	500
801	0	germany	33
8077	0	germany	516
8236	0	central_europe	527
8239	0	germany	530
8243	0	western_europe	534
8246	0	germany	536
8249	0	south_sweden	538
8259	0	south_sweden	541
8264	0	spain	542
8284	0	central_europe	544
8285	0	central_europe	545
8290	0	central_europe	546
8337	0	western_europe	555
8343	0	admixed	556
8365	0	central_europe	560
8420	0	germany	567
8426	0	south_sweden	570
9081	0	italy_balkan_caucasus	584
9105	0	italy_balkan_caucasus	595
9114	0	italy_balkan_caucasus	599
9125	0	asia	602
9336	0	admixed	614
9380	0	south_sweden	623
9402	0	south_sweden	635
9412	0	south_sweden	641
9450	0	south_sweden	650
9517	0	western_europe	671
9531	0	spain	685
9535	0	spain	689
9539	0	spain	692
9545	0	relict	698
9558	0	admixed	711
9560	0	spain	713
9571	0	western_europe	721
9579	0	admixed	727
9588	0	spain	735
9589	0	spain	736
9591	0	admixed	738
9593	0	spain	740
9595	0	admixed	742
9600	0	relict	747
9601	0	spain	748
9609	0	asia	753
9610	0	asia	754
9612	0	asia	756
9616	0	asia	759
9617	0	asia	760
9630	0	asia	771
9632	0	asia	773
9643	0	asia	784
9645	0	central_europe	786
9653	0	italy_balkan_caucasus	792
9661	0	italy_balkan_caucasus	799
9666	0	central_europe	803
9670	0	central_europe	807
9671	0	central_europe	808
9690	0	central_europe	824
9692	0	central_europe	826
9699	0	italy_balkan_caucasus	833
9704	0	italy_balkan_caucasus	837
9708	0	italy_balkan_caucasus	841
9713	0	italy_balkan_caucasus	846
9714	0	italy_balkan_caucasus	847
9717	0	italy_balkan_caucasus	849
9731	0	central_europe	862
9736	0	admixed	866
9738	0	admixed	868
9745	0	asia	873
9747	0	central_europe	874
9749	0	italy_balkan_caucasus	876
9755	0	italy_balkan_caucasus	878
9756	0	central_europe	879
9766	0	asia	886
9779	0	central_europe	897
9803	0	central_europe	921
9811	0	central_europe	929
9819	0	spain	936
9822	0	spain	939
9827	0	western_europe	944
9831	0	admixed	947
9834	0	spain	950
9837	0	relict	953
9838	0	admixed	954
9849	0	admixed	964
9867	0	spain	980
9875	0	western_europe	987
9879	0	relict	991
9899	0	spain	1007
9900	0	spain	1008
